도서관명,구명,주소,위도,경도
책읽는쉼터,양천구,서울특별시 양천구 목동동로 10 목동신시가지아파트11단지 관리사무소,37.50937955,126.8592059
푸른나래어린이도서관,양천구,서울특별시 양천구 남부순환로 340 일성빌딩 3층,37.53646908,126.8275072
푸른마을해바라기작은도서관(푸른마을1단지),양천구,서울특별시 양천구 신정로7길 70 푸른마을아파트 1단지,37.51279032,126.835803
한사랑작은도서관,양천구,서울특별시 양천구 목동동로 33 ,37.5144979,126.8574578
한어울터(신정이펜4단지),양천구,서울특별시 양천구 신정이펜1로 51 신정이펜하우스 4단지,37.51017141,126.8299397
해맞이역사도서관,양천구,서울특별시 양천구 지양로 37,37.51907269,126.8356052
행복한도서관,양천구,서울특별시 양천구 목동로15길 16-1 지층,37.50230515,127.0641886
혜윰도서관,양천구,서울특별시 양천구 신정로7길 60-2(신정동) ,37.5122367,126.8377279
호롱불작은도서관,양천구,서울특별시 양천구 목동동로 152 신정2동주민센터 목동동로 152,37.51919891,126.870564
H HOUSE 라이브러리,영등포구,서울특별시 영등포구 시흥대로 595 대림뉴스테이 201호,37.4860181,126.902551
KBS도서관,영등포구,서울특별시 영등포구 여의공원로 13 한국방송공사 내,37.52624684,126.9156261
국회도서관,영등포구,서울특별시 영등포구 의사당대로 1,37.53185974,126.920604
금융감독원자료실,영등포구,서울특별시 영등포구 여의대로 38,37.52308243,126.9214217
꿈이있는 작은도서관,영등포구,서울특별시 영등포구 신풍로16길 1 ,37.4993227,126.9130543
꿈이있는도서관,영등포구,서울특별시 강서구 강서로47길 108 마곡수명산파크 1단지,37.55372781,126.8299298
단비 작은도서관,영등포구,서울특별시 영등포구 도신로 63 태원빌딩 2층,37.5061164,126.8973546
당성책세상 우리세상 문고,영등포구,서울특별시 영등포구 당산로 16길 25 2층,37.5225023,126.8965347
대림3동새마을공립작은도서관,영등포구,서울특별시 영등포구 대림로 197 주민센터 2층,37.49831357,126.8980342
대림동 작은마을문고,영등포구,서울특별시 영등포구 디지털로436 ,37.4946754,126.903896
대림정보문화도서관,영등포구,서울특별시 영등포구 도신로 27,37.50431669,126.8960768
도란도란 에스티움 작은도서관,영등포구,서울특별시 영등포구 신풍로 77 ,37.5001728,126.9125071
도림동새마을공립작은도서관,영등포구,서울특별시 영등포구 도신로33길 4 ,37.51039688,126.9079757
동네작은도서관,영등포구,서울특별시 영등포구 당산로 214 당산 삼성래미안 4차아파트 상가1동 B1호 ,37.53176177,126.9047467
두껍아두껍아어린이도서관,영등포구,서울특별시 영등포구 디지털로 412 2층 ,37.49302905,126.90421
두날개작은도서관,영등포구,서울특별시 영등포구 가마산로 333 유현빌딩 3층,37.49943584,126.8962844
목화마을공립작은도서관,영등포구,서울특별시 영등포구 선유로13길 25 (문래동6가) 에이스하이테크시티2차 218호 ,37.51888095,126.8885366
문래동새마을공립작은도서관,영등포구,서울특별시 영등포구 도림로141가길 16 ,37.51553231,126.8913548
문래정보문화도서관,영등포구,서울특별시 영등포구 문래로20길 49,37.51685383,126.8908928
반딧불어린이 문고,영등포구,서울특별시 영등포구 도림로141가길 4-1 ,37.5148939,126.8903629
보험연구원(kiri),영등포구,서울특별시 영등포구 국제금융로6길 38 화재보험협회 8층,37.52138533,126.9259953
북마크어린이도서관,영등포구,서울특별시 영등포구 선유로277-9 ,37.5373039,126.8956031
서울특별시교육청영등포평생학습관,영등포구,서울특별시 영등포구 버드나루로15길 10,37.52580934,126.9071819
선유정보문화도서관,영등포구,서울특별시 영등포구 선유로43가길 10-8,37.53333762,126.8929418
신길1동새마을공립작은도서관,영등포구,서울특별시 영등포구 영등포로84길 24-5 신길종합사회복지관 ,37.51116548,126.9214401
신길2동새마을공립작은도서관,영등포구,서울특별시 영등포구 영등포로64길 15 청소년문화회관내 1층 문고 ,37.51365655,126.9170772
신길3동새마을공립작은도서관,영등포구,서울특별시 영등포구 신길로41라길 13-8 신길3동주민센터 2층 ,37.50730069,126.9077512
신길4동새마을공립작은도서관,영등포구,서울특별시 영등포구 신길로42길 1 신길4동주민센터 209-102,37.50845059,126.9112765
신길5동새마을공립작은도서관,영등포구,서울특별시 영등포구 도림로 264 신길5동주민센터 ,37.50163872,126.9052171
신길6동새마을공립작은도서관,영등포구,서울특별시 영등포구 대방천로 193 구립신길6동복지회관 ,37.49920628,126.9124302
신길7동새마을공립작은도서관,영등포구,서울특별시 영등포구 여의대방로43길10 신길7동 주민센터 5층 ,37.50638748,126.9215116
쌍용도서관,영등포구,서울특별시 영등포구 도영로7길 15 쌍용플레티넘시티 104동 2층 ,37.50889658,126.8940768
양평1동새마을공립작은도서관,영등포구,서울특별시 영등포구 영등포로 11길 12 양평1동주민센터 211-1,37.52366097,126.8882353
양평2동새마을공립작은도서관,영등포구,서울특별시 영등포구 선유로53길 20-7 구립양평제2동복지관 3층 4가 243-1 ,37.53810327,126.8964128
언니네작은도서관,영등포구,서울특별시 영등포구 대림로35길 13 2층 미루빌딩 4층,37.49837617,126.8966309
에듀까페맘작은도서관,영등포구,서울특별시 영등포구 대방천로 140-1 신길동,37.49922683,126.9064072
여의동새마을공립작은도서관,영등포구,서울특별시 영등포구 국제금융로 124 여의동주민센터 3층 ,37.51769079,126.9346118
여의샛강마을도서관,영등포구,서울특별시 영등포구 여의대로 24 전국경제인연합회 후생복지동,37.52217929,126.9199164
영등포동새마을공립작은도서관,영등포구,서울특별시 영등포구 영신로 200 서울시립청소년 직업체험센터 자치회관 1층 ,37.52516668,126.9032989
영등포본동새마을공립작은도서관,영등포구,서울특별시 영등포구 신길로61길 17 영등포본동주민센터 3층 ,37.5146671,126.9093401
영등포새마을구지부공립작은도서관,영등포구,서울특별시 영등포구 국회대로 596 영등포구민회관 3층  ,37.52600915,126.9001092
요셉의원작은도서관,영등포구,서울특별시 영등포구 경인로 100길 6 ,37.51535082,126.9050567
입암도서관 (구 도림도서관),영등포구,서울특별시 영등포구 도영로 37 도림교회 사회봉사관 2층,37.5101758,126.8974631
주택산업연구원도서관,영등포구,서울특별시 영등포구 국제금융로8길 25 주택건설회관 10층,37.52032142,126.9284754
중소기업중앙회자료정보실,영등포구,서울특별시 영등포구 은행로 30 중소기업중앙회 자료정보실,37.52820022,126.9226561
쪼물왕국 어린이도서관,영등포구,서울특별시 영등포구 선유로53길 34-14 ,37.5388423,126.8954467
한국가정법률상담소도서실,영등포구,서울특별시 영등포구 국회대로76가길 14,37.53071348,126.9244157
한국경제연구원정보자료센터,영등포구,서울특별시 영등포구 여의대로 24 전경련회관 45층,37.52217929,126.9199164
한국노동조합총연맹도서관,영등포구,서울특별시 영등포구 국제금융로6길 26,37.5219546,126.9269734
한국소방안전협회자료실,영등포구,서울특별시 영등포구 영중로 170 한국소방안전협회 5층 자료실,37.53158827,126.9063071
한국화재보험협회자료실,영등포구,서울특별시 영등포구 국제금융로6길 38 화재보험협회,37.52138533,126.9259953
한림대학교강남성심병원도서실,영등포구,서울특별시 영등포구 신길로 1,37.49324869,126.9086731
한믿음도서관,영등포구,서울특별시 영등포구 대방천로12길 5-2 ,37.49860498,126.9089052
한화생명정보자료실,영등포구,서울특별시 영등포구 63로 50 63한화생명빌딩 4층 한화생명 정보자료실,37.51966412,126.9399092
함께하는 문고,영등포구,서울특별시 영등포구 대림로248 서울중앙교회 2층,37.5027299,126.8946028
함께하는작은도서관,영등포구,서울특별시 영등포구 대림로 248 2층  2층,37.50276559,126.8968091
해오름어린이작은도서관,영등포구,서울특별시 영등포구 당산로44길 3 608,37.53191448,126.9010777
홍우 작은도서관,영등포구,서울특별시 영등포구 국제금융로 78 601,37.5208345,126.93045
U+Library,용산구,서울특별시 용산구 한강대로 32 (한강로3가)  LG유플러스 1층,37.53394015,126.9633035
고래이야기 작은도서관,용산구,서울특별시 용산구 효창원로 157(효창맨숀아파트) 1층,37.54195219,126.9616935
국립중앙박물관도서관,용산구,서울특별시 용산구 서빙고로 137,37.52388803,126.9803068
국립한글박물관한글도서관,용산구,서울특별시 용산구 서빙고로 139 국립한글박물관,37.52106866,126.9804862
국방부군사편찬연구소정보자료실,용산구,서울특별시 용산구 이태원로 29 전쟁기념관 4층,37.53680003,126.9788228
국방부도서실,용산구,서울특별시 용산구 이태원로 22,37.53365825,126.977571
남영동 작은도서관,용산구,서울특별시 용산구 두텁바위로1길 13(남영동)  지하 1층,37.54571601,126.9730957
단꿈 작은도서관,용산구,서울특별시 용산구 두텁바위로1길 70(후암동) 2층,37.55183648,126.9770166
백범김구기념관자료실,용산구,서울특별시 용산구 임정로 26,37.54427779,126.9592536
백합어린이 작은도서관,용산구,서울특별시 용산구 후암로15길 19-22(후암백합교회) 1층,37.54872046,126.9768004
별밭 작은도서관,용산구,서울특별시 용산구 대사관로34길 49(한남동) 4층,37.5311285,127.0040755
북카페 청마루,용산구,서울특별시 용산구 녹사평대로 150(용산구종합행정타운) 10층 ,37.5324523,126.9904791
서빙고동 작은도서관,용산구,서울특별시 용산구 서빙고로 279(서빙고동 주민센터) 1층,37.52047772,126.9946528
서울비전문고,용산구,서울특별시 용산구 원효로71길 24(원효로2가) 서울비전교회 1층,37.53807408,126.9639003
서울특별시교육청남산도서관,용산구,서울특별시 용산구 소월로 109,37.55255227,126.9821555
서울특별시교육청용산도서관,용산구,서울특별시 용산구 두텁바위로 160,37.55200494,126.9801399
순천향대학병원의학도서관,용산구,서울특별시 용산구 대사관로 59 순천향대학병원 향설교육관 3층,37.53411481,127.0038505
시민과함께하는연구자의집작은도서관,용산구,서울특별시 용산구 한강대로53길 5(한강로2가) 부림빌딩 5층 ,37.5329942,126.9706302
오렌지나무 작은도서관,용산구,서울특별시 용산구 새창로12길 13(용문동 주민센터) 1층,37.53780199,126.9621139
용산e편한세상북카페,용산구,서울특별시 용산구 원효로 216(용산e편한세상)  109동 1층,37.53610529,126.9675541
용산꿈나무도서관,용산구,서울특별시 용산구 백범로329(원효로1가 꿈나무타운) 3층,37.54189105,126.9684171
용암 어린이 영어도서관,용산구,서울특별시 용산구 신흥로3가길 21-7(용산동2가) 2층,37.5409822,126.982463
원동글마루 작은도서관,용산구,서울특별시 용산구 원효로64길 25 (원효로2가) 대한예수교 장로회 원동교회,37.53547356,126.9646299
원효로제2동 작은도서관 두드림,용산구,서울특별시 용산구 효창원로8길 3(원효로제2동 주민센터) 4층 ,37.53435336,126.9515473
이촌2동 작은도서관,용산구,서울특별시 용산구 이촌로18길 20(이촌2동 주민센터) 2층,37.526247,126.9524526
이태원글빛 작은도서관,용산구,서울특별시 용산구 이태원로15길 1(이태원동) 이태원교회 2층,37.5345722,126.9880217
일본국제교류기금서울문화센터문화정보실,용산구,서울특별시 용산구 한강대로 366 트윈시티남산 오피스동 2층,37.55108615,126.9729114
작은도서관 꿈꾸는책마을,용산구,서울특별시 용산구 장문로 95(보광동 주민센터) 1층,37.52806274,127.0022996
주한독일문화원도서관,용산구,서울특별시 용산구 소월로 132,37.55071261,126.982711
주한미국대사관아메리칸센터,용산구,서울특별시 용산구 한강대로72길 3,37.54071034,126.9736374
청소년푸르미르 작은도서관,용산구,서울특별시 용산구 이촌로 71길 24 (청소년수련관) 5층,37.52136132,126.9733009
청파 어린이 영어도서관,용산구,서울특별시 용산구 청파로49길 34(청파동) 4층,37.5454328,126.9662837
청파도서관,용산구,서울특별시 용산구 청파로93길 27(서계동) 1층,37.55278347,126.9675304
한강로동 작은도서관,용산구,서울특별시 용산구 한강대로38길 28(한강로동 주민센터) 3층,37.52814037,126.9692277
한남동 작은도서관,용산구,서울특별시 용산구 이태원로 224-19(한남동 공영주차장) 2층,37.53485685,127.0002689
해다올 작은도서관,용산구,서울특별시 용산구 신흥로 90(용산2가동 주민센터) 지하 1층,37.5460485,126.9833687
햇빛꿈이있는 도서관,용산구,서울특별시 용산구 효창원로86가길 28(청파동교회)  1층,37.54822541,126.9653651
회나무 작은도서관,용산구,서울특별시 용산구 회나무로13길 58(이태원2동 주민센터) 1층,37.54190409,126.9901954
효창동 작은도서관,용산구,서울특별시 용산구 효창원로 161(효창동 주민센터) 3층,37.54250943,126.9618381
후암동 작은도서관 북&캠프,용산구,서울특별시 용산구 후암동 후암로 32-6(후암동 주민센터) 2층,37.5486994,126.9781527
Book Bridge 작은 도서관,은평구,서울특별시 은평구 통일로 590 B동 204호 ,37.5999275,126.934917
고리마루작은도서관,은평구,서울특별시 은평구 갈현로 301(갈현1동청사및문화의집) 갈현1동 주민센터,37.62369524,126.9166928
구산동도서관마을,은평구,서울특별시 은평구 연서로 13길 29-23,37.60950609,126.9130867
꿈꾸는i작은도서관,은평구,서울특별시 은평구 진관3로 46 은평제일교회,37.64049912,126.9214212
꿈꾸는작은도서관,은평구,서울특별시 은평구 진흥로 1길 17 지하 1층 ,37.47176041,127.0881053
꿈담은작은도서관,은평구,서울특별시 은평구 연서로 41길 4(지층) ,37.62575995,126.9285068
꿈마루 작은 도서관,은평구,서울특별시 은평구 진흥로 5길 19 ,37.6025369,126.9167657
꿈샘도서관,은평구,서울특별시 은평구 응암로 20길 24 ,37.59292031,126.9208276
꿈지락작은도서관,은평구,서울특별시 은평구 진관1로 77-8 은평뉴타운폭포동아파트 402동 1층 ,37.63094456,126.9299087
나누리작은도서관,은평구,서울특별시 은평구 진관1로 55 (진관동 은평뉴타운 마고정),37.45309891,126.9089166
내를건너서숲으로도서관,은평구,서울특별시 은평구 증산로17길 50,37.59169634,126.908048
녹번만화도서관,은평구,서울특별시 은평구 은평로 245 은평소방서 옆,37.60110392,126.9351451
다니엘작은도서관,은평구,서울특별시 은평구 연서로 41길 13-3 부림교회 부림교회,37.62579478,126.9276185
다섯콩작은도서관,은평구,서울특별시 은평구 서오릉로4길 10 성암교회교육관 2층 성암비전센터 2층 다섯콩도서관,37.60478315,126.9259272
대조꿈나무어린이도서관,은평구,서울특별시 은평구 연서로20길 24-6,37.61389356,126.920643
대조제일교회꿈꾸는도서관,은평구,서울특별시 은평구 역말로10가길 22-12 ,37.61179373,126.9255511
두근두근작은도서관,은평구,서울특별시 은평구 진관2로 90 (진관동 은평뉴타운 마고정) 마고정3단지아파트 314동 지층문고,37.63289092,126.9272326
두드림도서관,은평구,서울특별시 은평구 진관3로 15-35 은평뉴타운구파발아파트 1001동 1층 ,37.64269952,126.9179894
래미안푸른숲도서관,은평구,서울특별시 은평구 진관3로 77 1층(은평뉴타운구파발아파트) 924동 1층,37.6434267,126.9203847
마고정작은도서관,은평구,서울특별시 은평구 진관2로 60 335동 1층 관리소 334동,37.63261367,126.9237525
매바위북카페,은평구,서울특별시 은평구 백련산로 100 응암2동주민센터 ,37.59436512,126.9232129
모퉁이작은도서관,은평구,서울특별시 은평구 진관4로 48-51 (진관동 은평뉴타운상림마을) 730동 1층,37.64188769,126.9314849
무지개영어도서관,은평구,서울특별시 은평구 서오릉로21길11 ,37.61481284,126.907915
물빛마을작은도서관,은평구,서울특별시 은평구 은평터널로 48 은평종합사회복지관 4층 4층,37.58505337,126.8993249
물푸레작은도서관,은평구,서울특별시 은평구 진관4로 48-51 742동(은평뉴타운상림마을) 1층 ,37.64188769,126.9314849
바다의별작은도서관,은평구,서울특별시 은평구 통일로 786 천주교불광동교회 천주교불광동교회,37.61526019,126.9264047
백련산힐스작은도서관,은평구,서울특별시 은평구 백련산로 38 백련산 힐스테이트 2차 208동 1층 208동 지하1층,37.58970143,126.9231455
북한산힐스테이1차솔숲작은도서관,은평구,서울특별시 은평구 불광로2길 33 북한산힐스테이트1차아파트 1110동 지하 ,37.61216305,126.9360246
불광천작은도서관,은평구,서울특별시 은평구 응암동 586-10 (불광천 휴게데크 위),37.59053397,126.9144185
사랑꿈터 작은도서관,은평구,서울특별시 은평구 진관4로 47 706동 1층) ,37.6458512,126.9271984
산책마을SH작은도서관,은평구,서울특별시 은평구 연서로 46길 7 1110동 B1,37.6339628,126.9326815
상림6작은도서관,은평구,서울특별시 은평구 진관4로 107621동 1층(은평뉴타운상림마을) 621동 1층,37.64887727,126.9298064
상림마을작은도서관,은평구,서울특별시 은평구 진관4로 48-25 공원관리사무실 내,37.64421437,126.9289416
상림책마루작은도서관,은평구,서울특별시 은평구 진관4로 17(은평뉴타운상림마을) 811동 1층 주민편의시설,37.64394268,126.9242814
새자람작은도서관,은평구,서울특별시 은평구 대서문길 36 (진관동) 116동 201호,37.65516993,126.9483464
샘터작은도서관,은평구,서울특별시 은평구 진관2로 111-7(은평뉴타운우물골) 220동 지하1층 ,37.56515649,127.087356
서문어린이도서관,은평구,서울특별시 은평구 가좌로10길 10 서문교회 ,37.59162934,126.9167513
서영영어전문작은도서관,은평구,서울특별시 은평구 증산로11길 7-12 서영교회 1층,37.58652911,126.9111421
성산작은도서관,은평구,서울특별시 은평구 증산서길 90(성산교회) ,37.58417885,126.9073048
솔빛도서관,은평구,서울특별시 연서로 487 524동 1층(3지구) ,37.6387763,126.9324467
수색한숲도서관,은평구,서울특별시 은평구 은평터널로 66 대림한숲타운아파트 제2관리사무소 관리동 1층 ,37.58688137,126.9016463
숲속향기작은도서관,은평구,서울특별시 은평구 연서로48길 12 은평뉴타운제각말아파트 501동 앞,37.63678588,126.9354277
시루뫼쉼터,은평구,서울특별시 은평구 증산서길 89 증산동주민센터 5층 ,37.58435096,126.9070252
신사어린이도서관,은평구,서울특별시 은평구 은평로 38 신사종합사회복지관 26-18,37.59804899,126.9121968
어린이도서관동네북,은평구,서울특별시 은평구 진흥로 174 양광비전센터 3층 ,37.60828545,126.9285954
역마루작은도서관,은평구,서울특별시 은평구 연서로 59(역촌동주민센터) 역촌동 주민센터,37.60440325,126.9151009
영광영재도서관,은평구,서울특별시 은평구 갈현로7가길 10 제일영광교회,37.60308718,126.9087472
우물골작은도서관,은평구,서울특별시 은평구 진관2로 77(은평뉴타운우물골) 206동 1층,37.63456745,126.9258505
은광교회도서관,은평구,서울특별시 은평구 통일로 68길 11 ,37.61348925,126.9301638
은뜨락도서관,은평구,서울특별시 은평구 통일로 972,37.63013936,126.9199312
은평구립도서관,은평구,서울특별시 은평구 통일로78가길 13-84,37.61897708,126.9282714
은평노인종합복지관작은도서관,은평구,서울특별시 은평구 연서로 415 (진관동) 은평노인종합복지관1층,37.63225077,126.9299823
은평뉴타운5단지문고,은평구,서울특별시 은평구 진관4로 87 629동 1층(은평뉴타운상림마을) 629동 1층(1지구),37.64784979,126.9298142
은평뉴타운도서관,은평구,서울특별시 은평구 진관2로 111-51,37.63722997,126.9331171
은평뉴타운상림마을제7단지문고,은평구,서울특별시 은평구 진관4로 100 608동 1층(은평뉴타운상림마을) ,37.64830048,126.9307523
은평어린이영어도서관,은평구,서울특별시 은평구 서오릉로 87(은평구평생학습관) 1층,37.60782227,126.9211829
은평작은도서관,은평구,서울특별시 은평구 은평로 195 (녹번동) 은평구청 1층,37.60279081,126.9291019
응암1동은평문화의집작은도서관,은평구,서울특별시 은평구 백련산로 179 응암1동주민센터 ,37.60070182,126.9267495
응암도서관,은평구,서울특별시 은평구 응암로16길 12-1 응암교회교육관 71-1,37.60038431,126.9295826
응암정보도서관,은평구,서울특별시 은평구 가좌로7길 15,37.58596642,126.9196809
이아이야작은도서관,은평구,서울특별시 은평구 증산서길 63-6(증산동) 1층,37.58254848,126.9052748
정임도서관,은평구,서울특별시 은평구 통일로 951 서광교회 2층 ,37.62774443,126.9191841
종이책갈피작은도서관,은평구,서울특별시 은평구 진관3로 67 912동 1층,37.64172049,126.9189216
증산정보도서관,은평구,서울특별시 은평구 증산로5길 6,37.58280957,126.9076717
지웰작은도서관,은평구,서울특별시 은평구 은평구 진관4로 78-38(진관동) 1503동 지층,37.64273488,126.9324058
지혜누리작은도서관,은평구,서울특별시 은평구 연서로44길 30  425동 2층,37.62739959,126.9340247
징검다리도서관,은평구,서울특별시 은평구 서오릉로 132 징검다리도서관 징검다리도서관,37.61089936,126.918454
책뜰에도서관,은평구,서울특별시 은평구 북한산로 2 은평뉴타운구파발 1023동 1층 1023동 1층,37.64293343,126.9165339
천주교연신내성당북카페,은평구,서울특별시 은평구 연서로43길 6 6,37.62723251,126.9287917
청소년도서관작공,은평구,서울특별시 은평구 통일로 817 3층,37.61503131,126.9160516
청소년문화공간JU역촌동 작은도서관,은평구,서울특별시 은평구 역말로 14 3층 ,37.6052313,126.909748
초록길도서관,은평구,서울특별시 은평구 연서로5길 28 102동 1층(부호아파트) 58-9호,37.6040239,126.9124387
큰꿈도서관,은평구,서울특별시 은평구 진관2로 57-37(은평뉴타운우물골) 244동 지하1층,37.60482928,127.0346478
포수마을만화도서관,은평구,서울특별시 은평구 응암동 114-9 ,37.5983354,126.9160785
푸른작은도서관,은평구,서울특별시 은평구 연서로 455 제각말 537동 1층 ,37.63652951,126.9334107
푸른풀밭작은도서관,은평구,서울특별시 은평구 은평로8길 18 창원빌딩 2층 ,37.598796,126.919936
한국여성정책연구원자료실,은평구,서울특별시 은평구 진흥로 225 한국여성정책연구원 1층,37.61089487,126.9354032
한국행정연구원정보자료실,은평구,서울특별시 은평구 진흥로 235,37.61007616,126.9359632
행복 나눔 작은도서관,은평구,서울특별시 은평구 갈현로31길 7 3층 301호 ,37.6198052,126.9128659
효경골마을문고,은평구,서울특별시 은평구 연서로27길 31-6(갈현2동주민센터) ,37.6183624,126.9157111
(사)국민문화연구소 자료실,종로구,서울특별시 종로구 율곡로13가길 19-5,37.5763951,126.9973672
4.19혁명기념도서관,종로구,서울특별시 종로구 새문안로 17,37.5675109,126.9655318
KCDF아카이브센터,종로구,서울특별시 종로구 인사동 11길 8 KCDF갤러리,37.57319692,126.9865501
LG상남도서관,종로구,서울특별시 종로구 창덕궁 1길 18(원서동 136),37.57952736,126.9881512
강북삼성병원의학정보실,종로구,서울특별시 종로구 새문안로 29(평동) 강북삼성병원,37.56886701,126.9678123
교보생명 정보자료실,종로구,서울특별시 종로구 종로1,37.5719379,126.9667814
국립고궁박물관도서실,종로구,서울특별시 종로구 효자로 12 국립고궁박물관 도서실,37.5765922,126.9749747
국립민속박물관자료실,종로구,서울특별시 종로구 삼청로 37,37.57948428,126.978764
국립현대미술관서울관디지털도서관,종로구,서울특별시 종로구 삼청로 30 국립현대미술관 서울관 2층,37.57875198,126.9813307
김&장법률사무소도서실,종로구,서울특별시 종로구 사직로8길 39 김&장법률사무소 내,37.5742161,126.9708729
꿈꾸는평창동작은도서관,종로구,서울특별시 종로구 평창문화로 65 평창동주민센터 2층 ,37.6123237,126.9801855
나무와열매어린이도서관,종로구,서울특별시 종로구 통일로 266(무악동) 2층 205호 ,37.575848,126.9567832
대한불교조계종중앙기록관,종로구,서울특별시 종로구 우정국로 55,37.57447858,126.9818572
도담도담한옥도서관,종로구,서울특별시 종로구 숭인동길 43  ,37.57941984,127.0169835
두산아파트새마을문고,종로구,서울특별시 종로구 지봉로 5길 7 101동 관리실 맞은편,37.5735002,127.014366
무악다솜방,종로구,서울특별시 종로구 통일로 14길 36 무악동주민센터2층 ,37.57693373,126.9601425
삼청공원숲속도서관,종로구,서울특별시 종로구 북촌로 134-3 삼청공원 내 ,37.58797913,126.984087
서울보증보험전자도서관,종로구,서울특별시 종로구 김상옥로 29 보증보험빌딩 5층,37.57367553,127.0010345
서울역사박물관서울역사자료실,종로구,서울특별시 종로구 새문안로 55,37.56970097,126.9700965
서울적십자병원 의학도서실,종로구,서울특별시 종로구 새문안로 9 외래본관 4층,37.5671402,126.9648733
서울지방경찰청 서경북카페(도서관),종로구,서울특별시 종로구 사직로8길 31 서울지방경찰청 본관 지하1층,37.5748364,126.9697832
서울특별시교육청교육정보자료실,종로구,서울특별시 종로구 송월길 48 서울특별시교육청 별관 1층,37.57019304,126.9667588
서울특별시교육청어린이도서관,종로구,서울특별시 종로구 사직로9길 7,37.57607257,126.9683689
서울특별시교육청정독도서관,종로구,서울특별시 종로구 북촌로5길 48,37.58103147,126.983694
서울특별시교육청종로도서관,종로구,서울특별시 종로구 사직로9길 15-14,37.5764504,126.9664672
석천문화관,종로구,서울특별시 종로구 성균관로 17길 11 (명륜1가 4),37.59026932,126.9978534
세종문화회관자료실,종로구,서울특별시 종로구 세종대로 175 세종문화회관 세종대극장 3층,37.57262058,126.975721
숭인마루작은도서관,종로구,서울특별시 종로구 지봉로 86 숭인1동주민센터 2층 ,37.57781832,127.0156255
아름꿈도서관,종로구,서울특별시 종로구 종로58가길 19,37.57261854,127.0169671
아시아평화와역사교육연대 자료실,종로구,서울특별시 종로구 혜화로 35 경주이씨화수회관 305,37.5671402,126.9648733
어린이도서관꿈과쉼,종로구,서울특별시 종로구 삼청로 77 삼청감리교회 내 삼청교회 내,37.58258598,126.9815674
어린이청소년 국학도서관,종로구,서울특별시 종로구 명륜길 26,37.5885021,126.9932172
에듀 NGO 작은도서관,종로구,서울특별시 종로구 대학로 19 (연지동) 704호,37.5728884,126.9994126
여성가족부자료실,종로구,서울특별시 종로구 세종대로 209,37.57490771,126.9752074
예능도서관,종로구,서울특별시 종로구 평창문화로 81-5 예능교회 내 예능교회,37.60717766,126.9695765
외교부외교정책자료실,종로구,서울특별시 종로구 사직로8길 60,37.57626278,126.9789211
우리소리도서관,종로구,서울특별시 종로구 삼일대로 30길 47 (종로1.2.3.4가동 주민센터 4~5층),37.57449585,126.9902352
이화마을작은도서관,종로구,서울특별시 종로구 이화장길 33 이화동주민센터 2층,37.57697036,127.0043413
작은도서관 뜰,종로구,서울특별시 종로구 창경궁로 287 2층 2호3호,37.5866965,126.999706
작은도서관삼봉서랑,종로구,서울특별시 종로구 삼봉로 43 종로구청 본관 1층 본관1층 ,37.57259064,126.979139
종로 수어영상 도서관,종로구,서울특별시 종로구 대학로3길 14 4층,37.5741105,126.9992322
지혜만들기작은도서관,종로구,서울특별시 종로구 종로35가길 19 종로56가동주민센터 3층 ,37.57206209,127.0050321
창이작은도서관,종로구,서울특별시 종로구 창신길62 창신2동주민센터 ,37.5743581,127.010939
청운문학도서관,종로구,서울특별시 종로구 자하문로36길 40,37.59037936,126.9659196
청운효자동북카페,종로구,서울특별시 종로구 자하문로 92 청운효자동주민센터 2층 ,37.58408878,126.9706189
청파도서관,종로구,서울특별시 종로구 충신길 22 11-1,37.55278347,126.9675304
통인어린이작은도서관,종로구,서울특별시 종로구 자하문로 13길 20  통인어린이작은도서관,37.58027962,126.9706409
하늘폭포도서관,종로구,서울특별시 종로구 동망산길 47 ,37.57984084,127.0159309
학산도서관,종로구,서울특별시 종로구 평창 34길 11 (평창동),37.61350293,126.9758979
한국고전번역원자료실,종로구,서울특별시 은평구 진관1로 85,37.6307894,126.9265575
한국금융연수원도서관,종로구,서울특별시 종로구 삼청로 118,37.58603982,126.9819527
한국사회과학자료원,종로구,서울특별시 종로구 인왕산로 1길 25,37.57349235,126.9643741
한국학생점자도서관,종로구,서울특별시 종로구 자하문로 131-1,37.6077321,126.9591595
한글학회 국어학전문도서관,종로구,서울특별시 종로구 새문안로3길 7,37.5708928,126.9701216
현대건설 기술정보실,종로구,서울특별시 종로구 율곡로 75,37.5781153,126.9853128
현대해상화재보험 도서실,종로구,서울특별시 종로구 세종대로 163,37.5709136,126.9739577
혜윰뜰 작은도서관,종로구,서울특별시 종로구 통일로 246-20 무악현대아파트 104204304호,37.5752043,126.9582214
혜화마을북카페,종로구,서울특별시 종로구 혜화로 12 혜화동 자치회관 4층 ,37.58699421,127.0005336
홍파랑북카페,종로구,서울특별시 종로구 송월길 154 교남동주민센터2층,37.57191646,126.9619613
SC제일은행도서실,중구,서울특별시 중구 남대문로 42 SC제일은행 제일지점 3층 SC러닝센터 도서실,37.5610369,126.9805067
가온도서관,중구,서울특별시 중구 동호로14길 18,37.5563848,127.0108371
공간종합건축사사무소 자료실,중구,서울특별시 중구 퇴계로36가길 104,37.5557123,126.9928718
광희동작은도서관,중구,서울특별시 중구 퇴계로 303-9 광희동주민센터 2층 ,37.56445698,127.005035
