X좌표(경도),Y좌표(위도),버스정류장 개수
127.07220000000001 ~ 127.0781,37.5494 ~ 37.5535,6
127.07220000000001 ~ 127.0781,37.5535 ~ 37.557599999999994,9
127.07220000000001 ~ 127.0781,37.557599999999994 ~ 37.561699999999995,6
127.07220000000001 ~ 127.0781,37.561699999999995 ~ 37.565799999999996,4
127.07220000000001 ~ 127.0781,37.565799999999996 ~ 37.5699,7
127.07220000000001 ~ 127.0781,37.5699 ~ 37.574,4
127.07220000000001 ~ 127.0781,37.574 ~ 37.5781,3
127.07220000000001 ~ 127.0781,37.5781 ~ 37.58219999999999,4
127.07220000000001 ~ 127.0781,37.58219999999999 ~ 37.586299999999994,4
127.07220000000001 ~ 127.0781,37.586299999999994 ~ 37.590399999999995,10
127.07220000000001 ~ 127.0781,37.590399999999995 ~ 37.5945,8
127.07220000000001 ~ 127.0781,37.5945 ~ 37.5986,3
127.07220000000001 ~ 127.0781,37.5986 ~ 37.6027,7
127.07220000000001 ~ 127.0781,37.6027 ~ 37.6068,5
127.07220000000001 ~ 127.0781,37.6068 ~ 37.610899999999994,6
127.07220000000001 ~ 127.0781,37.610899999999994 ~ 37.614999999999995,13
127.07220000000001 ~ 127.0781,37.614999999999995 ~ 37.619099999999996,12
127.07220000000001 ~ 127.0781,37.619099999999996 ~ 37.6232,5
127.07220000000001 ~ 127.0781,37.6232 ~ 37.6273,8
127.07220000000001 ~ 127.0781,37.6273 ~ 37.6314,11
127.07220000000001 ~ 127.0781,37.6314 ~ 37.63549999999999,5
127.07220000000001 ~ 127.0781,37.63549999999999 ~ 37.639599999999994,7
127.07220000000001 ~ 127.0781,37.639599999999994 ~ 37.643699999999995,4
127.07220000000001 ~ 127.0781,37.643699999999995 ~ 37.6478,10
127.07220000000001 ~ 127.0781,37.6478 ~ 37.6519,9
127.07220000000001 ~ 127.0781,37.6519 ~ 37.656,4
127.07220000000001 ~ 127.0781,37.656 ~ 37.6601,4
127.07220000000001 ~ 127.0781,37.6601 ~ 37.664199999999994,6
127.07220000000001 ~ 127.0781,37.664199999999994 ~ 37.668299999999995,4
127.07220000000001 ~ 127.0781,37.668299999999995 ~ 37.672399999999996,0
127.07220000000001 ~ 127.0781,37.672399999999996 ~ 37.6765,0
127.07220000000001 ~ 127.0781,37.6765 ~ 37.6806,0
127.07220000000001 ~ 127.0781,37.6806 ~ 37.6847,0
127.07220000000001 ~ 127.0781,37.6847 ~ 37.68879999999999,0
127.07220000000001 ~ 127.0781,37.68879999999999 ~ 37.692899999999995,0
127.07220000000001 ~ 127.0781,37.692899999999995 ~ 37.696999999999996,0
127.07220000000001 ~ 127.0781,37.696999999999996 ~ 37.7011,0
127.07220000000001 ~ 127.0781,37.7011 ~ 37.7052,0
127.07220000000001 ~ 127.0781,37.7052 ~ 37.7093,0
127.07220000000001 ~ 127.0781,37.7093 ~ 37.7134,0
127.07220000000001 ~ 127.0781,37.7134 ~ 37.717499999999994,0
127.0781 ~ 127.084,37.41 ~ 37.4141,0
127.0781 ~ 127.084,37.4141 ~ 37.4182,0
127.0781 ~ 127.084,37.4182 ~ 37.4223,0
127.0781 ~ 127.084,37.4223 ~ 37.426399999999994,0
127.0781 ~ 127.084,37.426399999999994 ~ 37.430499999999995,0
127.0781 ~ 127.084,37.430499999999995 ~ 37.434599999999996,0
127.0781 ~ 127.084,37.434599999999996 ~ 37.4387,0
127.0781 ~ 127.084,37.4387 ~ 37.4428,0
127.0781 ~ 127.084,37.4428 ~ 37.4469,0
127.0781 ~ 127.084,37.4469 ~ 37.45099999999999,0
127.0781 ~ 127.084,37.45099999999999 ~ 37.455099999999995,0
127.0781 ~ 127.084,37.455099999999995 ~ 37.459199999999996,2
127.0781 ~ 127.084,37.459199999999996 ~ 37.4633,3
127.0781 ~ 127.084,37.4633 ~ 37.4674,0
127.0781 ~ 127.084,37.4674 ~ 37.4715,0
127.0781 ~ 127.084,37.4715 ~ 37.4756,0
127.0781 ~ 127.084,37.4756 ~ 37.479699999999994,0
127.0781 ~ 127.084,37.479699999999994 ~ 37.483799999999995,4
127.0781 ~ 127.084,37.483799999999995 ~ 37.487899999999996,7
127.0781 ~ 127.084,37.487899999999996 ~ 37.492,10
127.0781 ~ 127.084,37.492 ~ 37.4961,5
127.0781 ~ 127.084,37.4961 ~ 37.5002,0
127.0781 ~ 127.084,37.5002 ~ 37.50429999999999,0
127.0781 ~ 127.084,37.50429999999999 ~ 37.508399999999995,2
127.0781 ~ 127.084,37.508399999999995 ~ 37.512499999999996,9
127.0781 ~ 127.084,37.512499999999996 ~ 37.5166,0
127.0781 ~ 127.084,37.5166 ~ 37.5207,0
127.0781 ~ 127.084,37.5207 ~ 37.5248,0
127.0781 ~ 127.084,37.5248 ~ 37.52889999999999,0
127.0781 ~ 127.084,37.52889999999999 ~ 37.532999999999994,6
127.0781 ~ 127.084,37.532999999999994 ~ 37.537099999999995,2
127.0781 ~ 127.084,37.537099999999995 ~ 37.541199999999996,4
127.0781 ~ 127.084,37.541199999999996 ~ 37.5453,4
127.0781 ~ 127.084,37.5453 ~ 37.5494,0
127.0781 ~ 127.084,37.5494 ~ 37.5535,0
127.0781 ~ 127.084,37.5535 ~ 37.557599999999994,7
127.0781 ~ 127.084,37.557599999999994 ~ 37.561699999999995,6
127.0781 ~ 127.084,37.561699999999995 ~ 37.565799999999996,12
127.0781 ~ 127.084,37.565799999999996 ~ 37.5699,6
127.0781 ~ 127.084,37.5699 ~ 37.574,7
127.0781 ~ 127.084,37.574 ~ 37.5781,1
127.0781 ~ 127.084,37.5781 ~ 37.58219999999999,10
127.0781 ~ 127.084,37.58219999999999 ~ 37.586299999999994,7
127.0781 ~ 127.084,37.586299999999994 ~ 37.590399999999995,9
127.0781 ~ 127.084,37.590399999999995 ~ 37.5945,7
127.0781 ~ 127.084,37.5945 ~ 37.5986,3
127.0781 ~ 127.084,37.5986 ~ 37.6027,18
127.0781 ~ 127.084,37.6027 ~ 37.6068,2
127.0781 ~ 127.084,37.6068 ~ 37.610899999999994,2
127.0781 ~ 127.084,37.610899999999994 ~ 37.614999999999995,4
127.0781 ~ 127.084,37.614999999999995 ~ 37.619099999999996,10
127.0781 ~ 127.084,37.619099999999996 ~ 37.6232,8
127.0781 ~ 127.084,37.6232 ~ 37.6273,9
127.0781 ~ 127.084,37.6273 ~ 37.6314,5
127.0781 ~ 127.084,37.6314 ~ 37.63549999999999,3
127.0781 ~ 127.084,37.63549999999999 ~ 37.639599999999994,2
127.0781 ~ 127.084,37.639599999999994 ~ 37.643699999999995,0
127.0781 ~ 127.084,37.643699999999995 ~ 37.6478,6
127.0781 ~ 127.084,37.6478 ~ 37.6519,6
127.0781 ~ 127.084,37.6519 ~ 37.656,1
127.0781 ~ 127.084,37.656 ~ 37.6601,0
127.0781 ~ 127.084,37.6601 ~ 37.664199999999994,0
127.0781 ~ 127.084,37.664199999999994 ~ 37.668299999999995,2
127.0781 ~ 127.084,37.668299999999995 ~ 37.672399999999996,7
127.0781 ~ 127.084,37.672399999999996 ~ 37.6765,1
127.0781 ~ 127.084,37.6765 ~ 37.6806,0
127.0781 ~ 127.084,37.6806 ~ 37.6847,0
127.0781 ~ 127.084,37.6847 ~ 37.68879999999999,0
127.0781 ~ 127.084,37.68879999999999 ~ 37.692899999999995,0
127.0781 ~ 127.084,37.692899999999995 ~ 37.696999999999996,0
127.0781 ~ 127.084,37.696999999999996 ~ 37.7011,0
127.0781 ~ 127.084,37.7011 ~ 37.7052,0
127.0781 ~ 127.084,37.7052 ~ 37.7093,0
127.0781 ~ 127.084,37.7093 ~ 37.7134,0
127.0781 ~ 127.084,37.7134 ~ 37.717499999999994,0
127.084 ~ 127.0899,37.41 ~ 37.4141,0
127.084 ~ 127.0899,37.4141 ~ 37.4182,0
127.084 ~ 127.0899,37.4182 ~ 37.4223,0
127.084 ~ 127.0899,37.4223 ~ 37.426399999999994,0
127.084 ~ 127.0899,37.426399999999994 ~ 37.430499999999995,0
127.084 ~ 127.0899,37.430499999999995 ~ 37.434599999999996,0
127.084 ~ 127.0899,37.434599999999996 ~ 37.4387,0
127.084 ~ 127.0899,37.4387 ~ 37.4428,0
127.084 ~ 127.0899,37.4428 ~ 37.4469,0
127.084 ~ 127.0899,37.4469 ~ 37.45099999999999,0
127.084 ~ 127.0899,37.45099999999999 ~ 37.455099999999995,0
127.084 ~ 127.0899,37.455099999999995 ~ 37.459199999999996,0
127.084 ~ 127.0899,37.459199999999996 ~ 37.4633,4
127.084 ~ 127.0899,37.4633 ~ 37.4674,0
127.084 ~ 127.0899,37.4674 ~ 37.4715,0
127.084 ~ 127.0899,37.4715 ~ 37.4756,0
127.084 ~ 127.0899,37.4756 ~ 37.479699999999994,0
127.084 ~ 127.0899,37.479699999999994 ~ 37.483799999999995,4
127.084 ~ 127.0899,37.483799999999995 ~ 37.487899999999996,1
127.084 ~ 127.0899,37.487899999999996 ~ 37.492,8
127.084 ~ 127.0899,37.492 ~ 37.4961,4
127.084 ~ 127.0899,37.4961 ~ 37.5002,0
127.084 ~ 127.0899,37.5002 ~ 37.50429999999999,5
127.084 ~ 127.0899,37.50429999999999 ~ 37.508399999999995,5
127.084 ~ 127.0899,37.508399999999995 ~ 37.512499999999996,6
127.084 ~ 127.0899,37.512499999999996 ~ 37.5166,0
127.084 ~ 127.0899,37.5166 ~ 37.5207,0
127.084 ~ 127.0899,37.5207 ~ 37.5248,0
127.084 ~ 127.0899,37.5248 ~ 37.52889999999999,0
127.084 ~ 127.0899,37.52889999999999 ~ 37.532999999999994,5
127.084 ~ 127.0899,37.532999999999994 ~ 37.537099999999995,6
127.084 ~ 127.0899,37.537099999999995 ~ 37.541199999999996,6
127.084 ~ 127.0899,37.541199999999996 ~ 37.5453,7
127.084 ~ 127.0899,37.5453 ~ 37.5494,7
127.084 ~ 127.0899,37.5494 ~ 37.5535,1
127.084 ~ 127.0899,37.5535 ~ 37.557599999999994,6
127.084 ~ 127.0899,37.557599999999994 ~ 37.561699999999995,13
127.084 ~ 127.0899,37.561699999999995 ~ 37.565799999999996,7
127.084 ~ 127.0899,37.565799999999996 ~ 37.5699,8
127.084 ~ 127.0899,37.5699 ~ 37.574,7
127.084 ~ 127.0899,37.574 ~ 37.5781,4
127.084 ~ 127.0899,37.5781 ~ 37.58219999999999,13
127.084 ~ 127.0899,37.58219999999999 ~ 37.586299999999994,3
127.084 ~ 127.0899,37.586299999999994 ~ 37.590399999999995,12
127.084 ~ 127.0899,37.590399999999995 ~ 37.5945,6
127.084 ~ 127.0899,37.5945 ~ 37.5986,2
127.084 ~ 127.0899,37.5986 ~ 37.6027,6
127.084 ~ 127.0899,37.6027 ~ 37.6068,2
127.084 ~ 127.0899,37.6068 ~ 37.610899999999994,0
127.084 ~ 127.0899,37.610899999999994 ~ 37.614999999999995,1
127.084 ~ 127.0899,37.614999999999995 ~ 37.619099999999996,10
127.084 ~ 127.0899,37.619099999999996 ~ 37.6232,6
127.084 ~ 127.0899,37.6232 ~ 37.6273,3
127.084 ~ 127.0899,37.6273 ~ 37.6314,2
127.084 ~ 127.0899,37.6314 ~ 37.63549999999999,0
127.084 ~ 127.0899,37.63549999999999 ~ 37.639599999999994,0
127.084 ~ 127.0899,37.639599999999994 ~ 37.643699999999995,0
127.084 ~ 127.0899,37.643699999999995 ~ 37.6478,0
127.084 ~ 127.0899,37.6478 ~ 37.6519,0
127.084 ~ 127.0899,37.6519 ~ 37.656,0
127.084 ~ 127.0899,37.656 ~ 37.6601,0
127.084 ~ 127.0899,37.6601 ~ 37.664199999999994,0
127.084 ~ 127.0899,37.664199999999994 ~ 37.668299999999995,0
127.084 ~ 127.0899,37.668299999999995 ~ 37.672399999999996,0
127.084 ~ 127.0899,37.672399999999996 ~ 37.6765,4
127.084 ~ 127.0899,37.6765 ~ 37.6806,0
127.084 ~ 127.0899,37.6806 ~ 37.6847,0
127.084 ~ 127.0899,37.6847 ~ 37.68879999999999,0
127.084 ~ 127.0899,37.68879999999999 ~ 37.692899999999995,0
127.084 ~ 127.0899,37.692899999999995 ~ 37.696999999999996,0
127.084 ~ 127.0899,37.696999999999996 ~ 37.7011,0
127.084 ~ 127.0899,37.7011 ~ 37.7052,0
127.084 ~ 127.0899,37.7052 ~ 37.7093,0
127.084 ~ 127.0899,37.7093 ~ 37.7134,0
127.084 ~ 127.0899,37.7134 ~ 37.717499999999994,0
127.0899 ~ 127.0958,37.41 ~ 37.4141,0
127.0899 ~ 127.0958,37.4141 ~ 37.4182,0
127.0899 ~ 127.0958,37.4182 ~ 37.4223,0
127.0899 ~ 127.0958,37.4223 ~ 37.426399999999994,0
127.0899 ~ 127.0958,37.426399999999994 ~ 37.430499999999995,0
127.0899 ~ 127.0958,37.430499999999995 ~ 37.434599999999996,0
127.0899 ~ 127.0958,37.434599999999996 ~ 37.4387,0
127.0899 ~ 127.0958,37.4387 ~ 37.4428,0
127.0899 ~ 127.0958,37.4428 ~ 37.4469,0
127.0899 ~ 127.0958,37.4469 ~ 37.45099999999999,0
127.0899 ~ 127.0958,37.45099999999999 ~ 37.455099999999995,0
127.0899 ~ 127.0958,37.455099999999995 ~ 37.459199999999996,0
127.0899 ~ 127.0958,37.459199999999996 ~ 37.4633,1
127.0899 ~ 127.0958,37.4633 ~ 37.4674,4
127.0899 ~ 127.0958,37.4674 ~ 37.4715,4
127.0899 ~ 127.0958,37.4715 ~ 37.4756,1
127.0899 ~ 127.0958,37.4756 ~ 37.479699999999994,0
127.0899 ~ 127.0958,37.479699999999994 ~ 37.483799999999995,6
127.0899 ~ 127.0958,37.483799999999995 ~ 37.487899999999996,3
127.0899 ~ 127.0958,37.487899999999996 ~ 37.492,0
127.0899 ~ 127.0958,37.492 ~ 37.4961,0
127.0899 ~ 127.0958,37.4961 ~ 37.5002,2
127.0899 ~ 127.0958,37.5002 ~ 37.50429999999999,2
127.0899 ~ 127.0958,37.50429999999999 ~ 37.508399999999995,3
127.0899 ~ 127.0958,37.508399999999995 ~ 37.512499999999996,7
127.0899 ~ 127.0958,37.512499999999996 ~ 37.5166,0
127.0899 ~ 127.0958,37.5166 ~ 37.5207,2
127.0899 ~ 127.0958,37.5207 ~ 37.5248,0
127.0899 ~ 127.0958,37.5248 ~ 37.52889999999999,0
127.0899 ~ 127.0958,37.52889999999999 ~ 37.532999999999994,0
127.0899 ~ 127.0958,37.532999999999994 ~ 37.537099999999995,10
127.0899 ~ 127.0958,37.537099999999995 ~ 37.541199999999996,3
127.0899 ~ 127.0958,37.541199999999996 ~ 37.5453,7
127.0899 ~ 127.0958,37.5453 ~ 37.5494,2
127.0899 ~ 127.0958,37.5494 ~ 37.5535,9
127.0899 ~ 127.0958,37.5535 ~ 37.557599999999994,8
127.0899 ~ 127.0958,37.557599999999994 ~ 37.561699999999995,11
127.0899 ~ 127.0958,37.561699999999995 ~ 37.565799999999996,0
127.0899 ~ 127.0958,37.565799999999996 ~ 37.5699,0
127.0899 ~ 127.0958,37.5699 ~ 37.574,0
127.0899 ~ 127.0958,37.574 ~ 37.5781,2
127.0899 ~ 127.0958,37.5781 ~ 37.58219999999999,4
127.0899 ~ 127.0958,37.58219999999999 ~ 37.586299999999994,3
127.0899 ~ 127.0958,37.586299999999994 ~ 37.590399999999995,10
127.0899 ~ 127.0958,37.590399999999995 ~ 37.5945,8
127.0899 ~ 127.0958,37.5945 ~ 37.5986,8
127.0899 ~ 127.0958,37.5986 ~ 37.6027,3
127.0899 ~ 127.0958,37.6027 ~ 37.6068,9
127.0899 ~ 127.0958,37.6068 ~ 37.610899999999994,3
127.0899 ~ 127.0958,37.610899999999994 ~ 37.614999999999995,5
127.0899 ~ 127.0958,37.614999999999995 ~ 37.619099999999996,7
127.0899 ~ 127.0958,37.619099999999996 ~ 37.6232,0
127.0899 ~ 127.0958,37.6232 ~ 37.6273,4
127.0899 ~ 127.0958,37.6273 ~ 37.6314,0
127.0899 ~ 127.0958,37.6314 ~ 37.63549999999999,0
127.0899 ~ 127.0958,37.63549999999999 ~ 37.639599999999994,0
127.0899 ~ 127.0958,37.639599999999994 ~ 37.643699999999995,0
127.0899 ~ 127.0958,37.643699999999995 ~ 37.6478,0
127.0899 ~ 127.0958,37.6478 ~ 37.6519,0
127.0899 ~ 127.0958,37.6519 ~ 37.656,0
127.0899 ~ 127.0958,37.656 ~ 37.6601,0
127.0899 ~ 127.0958,37.6601 ~ 37.664199999999994,0
127.0899 ~ 127.0958,37.664199999999994 ~ 37.668299999999995,0
127.0899 ~ 127.0958,37.668299999999995 ~ 37.672399999999996,0
127.0899 ~ 127.0958,37.672399999999996 ~ 37.6765,0
127.0899 ~ 127.0958,37.6765 ~ 37.6806,0
127.0899 ~ 127.0958,37.6806 ~ 37.6847,0
127.0899 ~ 127.0958,37.6847 ~ 37.68879999999999,0
127.0899 ~ 127.0958,37.68879999999999 ~ 37.692899999999995,0
127.0899 ~ 127.0958,37.692899999999995 ~ 37.696999999999996,0
127.0899 ~ 127.0958,37.696999999999996 ~ 37.7011,0
127.0899 ~ 127.0958,37.7011 ~ 37.7052,0
127.0899 ~ 127.0958,37.7052 ~ 37.7093,0
127.0899 ~ 127.0958,37.7093 ~ 37.7134,0
127.0899 ~ 127.0958,37.7134 ~ 37.717499999999994,0
127.0958 ~ 127.10170000000001,37.41 ~ 37.4141,0
127.0958 ~ 127.10170000000001,37.4141 ~ 37.4182,0
127.0958 ~ 127.10170000000001,37.4182 ~ 37.4223,0
127.0958 ~ 127.10170000000001,37.4223 ~ 37.426399999999994,0
127.0958 ~ 127.10170000000001,37.426399999999994 ~ 37.430499999999995,0
127.0958 ~ 127.10170000000001,37.430499999999995 ~ 37.434599999999996,0
127.0958 ~ 127.10170000000001,37.434599999999996 ~ 37.4387,0
127.0958 ~ 127.10170000000001,37.4387 ~ 37.4428,0
127.0958 ~ 127.10170000000001,37.4428 ~ 37.4469,0
127.0958 ~ 127.10170000000001,37.4469 ~ 37.45099999999999,0
127.0958 ~ 127.10170000000001,37.45099999999999 ~ 37.455099999999995,0
127.0958 ~ 127.10170000000001,37.455099999999995 ~ 37.459199999999996,0
127.0958 ~ 127.10170000000001,37.459199999999996 ~ 37.4633,0
127.0958 ~ 127.10170000000001,37.4633 ~ 37.4674,9
127.0958 ~ 127.10170000000001,37.4674 ~ 37.4715,2
127.0958 ~ 127.10170000000001,37.4715 ~ 37.4756,2
127.0958 ~ 127.10170000000001,37.4756 ~ 37.479699999999994,0
127.0958 ~ 127.10170000000001,37.479699999999994 ~ 37.483799999999995,0
127.0958 ~ 127.10170000000001,37.483799999999995 ~ 37.487899999999996,3
127.0958 ~ 127.10170000000001,37.487899999999996 ~ 37.492,3
127.0958 ~ 127.10170000000001,37.492 ~ 37.4961,0
127.0958 ~ 127.10170000000001,37.4961 ~ 37.5002,4
127.0958 ~ 127.10170000000001,37.5002 ~ 37.50429999999999,3
127.0958 ~ 127.10170000000001,37.50429999999999 ~ 37.508399999999995,3
127.0958 ~ 127.10170000000001,37.508399999999995 ~ 37.512499999999996,5
127.0958 ~ 127.10170000000001,37.512499999999996 ~ 37.5166,9
127.0958 ~ 127.10170000000001,37.5166 ~ 37.5207,2
127.0958 ~ 127.10170000000001,37.5207 ~ 37.5248,0
127.0958 ~ 127.10170000000001,37.5248 ~ 37.52889999999999,0
127.0958 ~ 127.10170000000001,37.52889999999999 ~ 37.532999999999994,0
127.0958 ~ 127.10170000000001,37.532999999999994 ~ 37.537099999999995,1
127.0958 ~ 127.10170000000001,37.537099999999995 ~ 37.541199999999996,4
127.0958 ~ 127.10170000000001,37.541199999999996 ~ 37.5453,6
127.0958 ~ 127.10170000000001,37.5453 ~ 37.5494,1
127.0958 ~ 127.10170000000001,37.5494 ~ 37.5535,0
127.0958 ~ 127.10170000000001,37.5535 ~ 37.557599999999994,0
127.0958 ~ 127.10170000000001,37.557599999999994 ~ 37.561699999999995,0
127.0958 ~ 127.10170000000001,37.561699999999995 ~ 37.565799999999996,1
127.0958 ~ 127.10170000000001,37.565799999999996 ~ 37.5699,0
127.0958 ~ 127.10170000000001,37.5699 ~ 37.574,0
127.0958 ~ 127.10170000000001,37.574 ~ 37.5781,0
127.0958 ~ 127.10170000000001,37.5781 ~ 37.58219999999999,0
127.0958 ~ 127.10170000000001,37.58219999999999 ~ 37.586299999999994,0
127.0958 ~ 127.10170000000001,37.586299999999994 ~ 37.590399999999995,11
127.0958 ~ 127.10170000000001,37.590399999999995 ~ 37.5945,5
127.0958 ~ 127.10170000000001,37.5945 ~ 37.5986,6
127.0958 ~ 127.10170000000001,37.5986 ~ 37.6027,15
127.0958 ~ 127.10170000000001,37.6027 ~ 37.6068,5
127.0958 ~ 127.10170000000001,37.6068 ~ 37.610899999999994,8
127.0958 ~ 127.10170000000001,37.610899999999994 ~ 37.614999999999995,10
127.0958 ~ 127.10170000000001,37.614999999999995 ~ 37.619099999999996,0
127.0958 ~ 127.10170000000001,37.619099999999996 ~ 37.6232,0
127.0958 ~ 127.10170000000001,37.6232 ~ 37.6273,0
127.0958 ~ 127.10170000000001,37.6273 ~ 37.6314,4
127.0958 ~ 127.10170000000001,37.6314 ~ 37.63549999999999,0
127.0958 ~ 127.10170000000001,37.63549999999999 ~ 37.639599999999994,0
127.0958 ~ 127.10170000000001,37.639599999999994 ~ 37.643699999999995,0
127.0958 ~ 127.10170000000001,37.643699999999995 ~ 37.6478,0
127.0958 ~ 127.10170000000001,37.6478 ~ 37.6519,0
127.0958 ~ 127.10170000000001,37.6519 ~ 37.656,0
127.0958 ~ 127.10170000000001,37.656 ~ 37.6601,0
127.0958 ~ 127.10170000000001,37.6601 ~ 37.664199999999994,0
127.0958 ~ 127.10170000000001,37.664199999999994 ~ 37.668299999999995,0
127.0958 ~ 127.10170000000001,37.668299999999995 ~ 37.672399999999996,0
127.0958 ~ 127.10170000000001,37.672399999999996 ~ 37.6765,0
127.0958 ~ 127.10170000000001,37.6765 ~ 37.6806,0
127.0958 ~ 127.10170000000001,37.6806 ~ 37.6847,0
127.0958 ~ 127.10170000000001,37.6847 ~ 37.68879999999999,0
127.0958 ~ 127.10170000000001,37.68879999999999 ~ 37.692899999999995,0
127.0958 ~ 127.10170000000001,37.692899999999995 ~ 37.696999999999996,0
127.0958 ~ 127.10170000000001,37.696999999999996 ~ 37.7011,0
127.0958 ~ 127.10170000000001,37.7011 ~ 37.7052,0
127.0958 ~ 127.10170000000001,37.7052 ~ 37.7093,0
127.0958 ~ 127.10170000000001,37.7093 ~ 37.7134,0
127.0958 ~ 127.10170000000001,37.7134 ~ 37.717499999999994,0
127.10170000000001 ~ 127.1076,37.41 ~ 37.4141,0
127.10170000000001 ~ 127.1076,37.4141 ~ 37.4182,0
127.10170000000001 ~ 127.1076,37.4182 ~ 37.4223,0
127.10170000000001 ~ 127.1076,37.4223 ~ 37.426399999999994,0
127.10170000000001 ~ 127.1076,37.426399999999994 ~ 37.430499999999995,0
127.10170000000001 ~ 127.1076,37.430499999999995 ~ 37.434599999999996,0
127.10170000000001 ~ 127.1076,37.434599999999996 ~ 37.4387,0
127.10170000000001 ~ 127.1076,37.4387 ~ 37.4428,0
127.10170000000001 ~ 127.1076,37.4428 ~ 37.4469,0
127.10170000000001 ~ 127.1076,37.4469 ~ 37.45099999999999,0
127.10170000000001 ~ 127.1076,37.45099999999999 ~ 37.455099999999995,0
127.10170000000001 ~ 127.1076,37.455099999999995 ~ 37.459199999999996,0
127.10170000000001 ~ 127.1076,37.459199999999996 ~ 37.4633,3
127.10170000000001 ~ 127.1076,37.4633 ~ 37.4674,8
127.10170000000001 ~ 127.1076,37.4674 ~ 37.4715,5
127.10170000000001 ~ 127.1076,37.4715 ~ 37.4756,8
127.10170000000001 ~ 127.1076,37.4756 ~ 37.479699999999994,1
127.10170000000001 ~ 127.1076,37.479699999999994 ~ 37.483799999999995,2
127.10170000000001 ~ 127.1076,37.483799999999995 ~ 37.487899999999996,8
127.10170000000001 ~ 127.1076,37.487899999999996 ~ 37.492,2
127.10170000000001 ~ 127.1076,37.492 ~ 37.4961,2
127.10170000000001 ~ 127.1076,37.4961 ~ 37.5002,1
127.10170000000001 ~ 127.1076,37.5002 ~ 37.50429999999999,2
127.10170000000001 ~ 127.1076,37.50429999999999 ~ 37.508399999999995,5
127.10170000000001 ~ 127.1076,37.508399999999995 ~ 37.512499999999996,2
127.10170000000001 ~ 127.1076,37.512499999999996 ~ 37.5166,3
127.10170000000001 ~ 127.1076,37.5166 ~ 37.5207,3
127.10170000000001 ~ 127.1076,37.5207 ~ 37.5248,1
127.10170000000001 ~ 127.1076,37.5248 ~ 37.52889999999999,2
127.10170000000001 ~ 127.1076,37.52889999999999 ~ 37.532999999999994,0
127.10170000000001 ~ 127.1076,37.532999999999994 ~ 37.537099999999995,0
127.10170000000001 ~ 127.1076,37.537099999999995 ~ 37.541199999999996,0
127.10170000000001 ~ 127.1076,37.541199999999996 ~ 37.5453,4
127.10170000000001 ~ 127.1076,37.5453 ~ 37.5494,12
127.10170000000001 ~ 127.1076,37.5494 ~ 37.5535,1
127.10170000000001 ~ 127.1076,37.5535 ~ 37.557599999999994,0
127.10170000000001 ~ 127.1076,37.557599999999994 ~ 37.561699999999995,0
127.10170000000001 ~ 127.1076,37.561699999999995 ~ 37.565799999999996,0
127.10170000000001 ~ 127.1076,37.565799999999996 ~ 37.5699,0
127.10170000000001 ~ 127.1076,37.5699 ~ 37.574,0
127.10170000000001 ~ 127.1076,37.574 ~ 37.5781,0
127.10170000000001 ~ 127.1076,37.5781 ~ 37.58219999999999,0
127.10170000000001 ~ 127.1076,37.58219999999999 ~ 37.586299999999994,0
127.10170000000001 ~ 127.1076,37.586299999999994 ~ 37.590399999999995,0
127.10170000000001 ~ 127.1076,37.590399999999995 ~ 37.5945,0
127.10170000000001 ~ 127.1076,37.5945 ~ 37.5986,0
127.10170000000001 ~ 127.1076,37.5986 ~ 37.6027,7
127.10170000000001 ~ 127.1076,37.6027 ~ 37.6068,11
127.10170000000001 ~ 127.1076,37.6068 ~ 37.610899999999994,2
127.10170000000001 ~ 127.1076,37.610899999999994 ~ 37.614999999999995,12
127.10170000000001 ~ 127.1076,37.614999999999995 ~ 37.619099999999996,6
127.10170000000001 ~ 127.1076,37.619099999999996 ~ 37.6232,3
127.10170000000001 ~ 127.1076,37.6232 ~ 37.6273,0
127.10170000000001 ~ 127.1076,37.6273 ~ 37.6314,0
127.10170000000001 ~ 127.1076,37.6314 ~ 37.63549999999999,3
127.10170000000001 ~ 127.1076,37.63549999999999 ~ 37.639599999999994,1
127.10170000000001 ~ 127.1076,37.639599999999994 ~ 37.643699999999995,0
127.10170000000001 ~ 127.1076,37.643699999999995 ~ 37.6478,0
127.10170000000001 ~ 127.1076,37.6478 ~ 37.6519,0
127.10170000000001 ~ 127.1076,37.6519 ~ 37.656,0
127.10170000000001 ~ 127.1076,37.656 ~ 37.6601,0
127.10170000000001 ~ 127.1076,37.6601 ~ 37.664199999999994,0
127.10170000000001 ~ 127.1076,37.664199999999994 ~ 37.668299999999995,0
127.10170000000001 ~ 127.1076,37.668299999999995 ~ 37.672399999999996,0
127.10170000000001 ~ 127.1076,37.672399999999996 ~ 37.6765,0
127.10170000000001 ~ 127.1076,37.6765 ~ 37.6806,0
