"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3240000","3240000-105-2019-00007","20190909","","01","영업/정상","01","영업","","","","","0269250850",".00","134830","서울특별시 강동구 명일동 309-1 래미안 솔베뉴","서울특별시 강동구 양재대로 1650 (명일동 래미안 솔베뉴)","05266","구립래미안솔베뉴어린이집","20200723145706","U","2019-12-06 22:05:00.0","어린이집","212771.950892437","450113.214810361","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-105-2013-00025","20130628","","03","폐업","02","폐업","20200901","","","","02  570 1241","132.00","137864","서울특별시 서초구 서초동 1426-1","서울특별시 서초구 서초중앙로 4 지하1층 (서초동)","06725","기쁨병원 집단급식소","20200901170257","U","2019-12-09 00:03:00.0","병원","201523.81737501","442288.685384896","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-105-2017-00005","20170330","","01","영업/정상","01","영업","","","","","0234266214","16.70","134830","서울특별시 강동구 명일동 338-19","서울특별시 강동구 양재대로134길 41 4층 (명일동)","05294","구립 초롱별어린이집","20200723145856","U","2019-12-06 22:05:00.0","어린이집","212825.981654103","449518.911974029","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-105-2014-00001","20140114","","01","영업/정상","01","영업","","","","","02  34288255","51.35","134830","서울특별시 강동구 명일동 305-23","서울특별시 강동구 양재대로151길 16 (명일동)","05257","자빈어린이집","20200723151624","U","2019-12-06 22:05:00.0","어린이집","212598.709937212","450214.167839262","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-105-2005-00054","20050713","","01","영업/정상","01","영업","","","","","02 429 4829","","134805","서울특별시 강동구 고덕동 494-3","서울특별시 강동구 양재대로156길 121 (고덕동)","05231","고일어린이집","20200723152626","U","2019-12-06 22:05:00.0","어린이집","213312","450537","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-105-2005-00028","20050415","","01","영업/정상","01","영업","","","","","02 4811144","","134825","서울특별시 강동구 명일동 44","서울특별시 강동구 고덕로62길 48 (명일동)","05268","근화유치원","20200723153123","U","2019-12-06 22:05:00.0","어린이집","213371.152528482","450173.900732264","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-105-2005-00026","20050404","","01","영업/정상","01","영업","","","","","0234273939","16.50","134804","서울특별시 강동구 고덕동 486","서울특별시 강동구 양재대로 1708 (고덕동)","05230","고덕한울 유치원","20200723144218","U","2019-12-06 22:05:00.0","어린이집","212828.316145801","450633.424645698","","","","","","","","","","","","","","","","","","",""
"3050000","3050000-105-2005-00004","20050316","","03","폐업","02","폐업","20200723","","","","02 9645028","","130870","서울특별시 동대문구 청량리동 689","서울특별시 동대문구 약령시로 124 (청량리동)","02573","경동요양병원","20200723170324","U","2019-12-06 22:05:00.0","병원","203796.340294103","453405.421634943","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-105-2005-00016","20050207","","01","영업/정상","01","영업","","","","","0234266214","","134830","서울특별시 강동구 명일동 327-6","서울특별시 강동구 양재대로138길 41 (명일동)","05292","구립청소년회관어린이집","20200723150140","U","2019-12-06 22:05:00.0","어린이집","212853.571097456","449731.560124588","","","","","","","","","","","","","","","","","","",""
"3200000","3200000-105-1995-00008","19950710","","01","영업/정상","01","영업","","","","","02 8876001",".00","151852","서울특별시 관악구 신림동 10-715 양지병원","서울특별시 관악구 남부순환로 1636 양지병원 지상9층 (신림동)","08779","에이치플러스 양지병원","20200723151612","U","2019-12-06 22:05:00.0","병원","193996.138058194","442459.993613767","","","","","","","","","","","","","","","","","","",""
"3120000","3120000-105-2017-00009","20170905","","03","폐업","02","폐업","20200806","","","","",".00","120822","서울특별시 서대문구 북아현동 223-5","서울특별시 서대문구 북아현로1가길 20 (북아현동)","03768","구립 푸른빛어린이집","20200806134836","U","2019-12-08 00:08:00.0","어린이집","195662.615134885","450657.407886121","","","","","","","","","","","","","","","","","","",""
"3190000","3190000-105-2015-00005","20150827","","01","영업/정상","01","영업","","","","","02 8327799","20.40","156849","서울특별시 동작구 신대방동 385-2","서울특별시 동작구 여의대방로16길 1 (신대방동)","07062","구립태성어린이집","20200806173131","U","2019-12-08 00:08:00.0","어린이집","192609.040964475","443741.084344085","","","","","","","","","","","","","","","","","","",""
"3110000","3110000-105-2013-00020","20130924","","03","폐업","02","폐업","20200806","","","","","12.60","122899","서울특별시 은평구 역촌동 39-35","서울특별시 은평구 진흥로1길 13-11 (역촌동)","03407","세화어린이집","20200806174949","U","2019-12-08 00:08:00.0","어린이집","192688.517074157","455457.365952353","","","","","","","","","","","","","","","","","","",""
"3190000","3190000-105-2005-00022","20050621","","01","영업/정상","01","영업","","","","","02  584 7684","16.30","156883","서울특별시 동작구 사당동 235-61","서울특별시 동작구 솔밭로 74-1 (사당동)","07019","구립우리어린이집","20200806170844","U","2019-12-08 00:08:00.0","어린이집","197032.204191583","442309.736862219","","","","","","","","","","","","","","","","","","",""
"3190000","3190000-105-2005-00018","20050618","","01","영업/정상","01","영업","","","","","02 8250505","26.54","156837","서울특별시 동작구 상도동 159-403","서울특별시 동작구 양녕로36길 15 (상도동)","06965","구립상도어린이집","20200806174134","U","2019-12-08 00:08:00.0","어린이집","195194.49469743","444474.855629107","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-105-2020-00010","20200724","","01","영업/정상","01","영업","","","","","","9.90","134837","서울특별시 강동구 상일동 240 강동빅스맘어린이집","서울특별시 강동구 상일로7길 12-5 강동빅스맘어린이집 1층 (상일동)","05282","강동빅스맘어린이집","20200724164512","I","2019-12-06 22:06:00.0","어린이집","215128.107519633","449774.503410615","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-105-2015-00015","20150518","","01","영업/정상","01","영업","","","","","0236601520","340.70","157930","서울특별시 강서구 등촌동 717-0 그레이스힐 (지상 1층)","서울특별시 강서구 양천로 470 1층 (등촌동 3동 그레이스힐)","07575","그린힐입주자협동조합","20200724160134","U","2019-12-06 22:06:00.0","산업체","186899.241516278","451093.022236256","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-105-2008-00015","20081203","","03","폐업","02","폐업","20200312","","","","02 9511900","98.00","139200","서울특별시 노원구 상계동 720 주공아파트 6단지내","서울특별시 노원구 노해로 508 (상계동주공아파트 6단지내)","01752","영산유치원","20200724114827","U","2019-12-06 22:06:00.0","어린이집","205644.260618089","461270.63619789","","","","","","","","","","","","","","","","","","",""
"3140000","3140000-105-2005-00036","20050718","","03","폐업","02","폐업","20200724","","","","0226540009","9.97","158817","서울특별시 양천구 목동 766-6","서울특별시 양천구 목동중앙남로2길 15 (목동)","07962","신파랑새어린이집","20200724091636","U","2019-12-06 22:06:00.0","어린이집","188329.699183331","448246.730630221","","","","","","","","","","","","","","","","","","",""
"3030000","3030000-105-2002-00042","20021213","","01","영업/정상","01","영업","","","","","0222902109","34.10","133871","서울특별시 성동구 행당동 17 (지하1층)","서울특별시 성동구 왕십리로 222 (행당동(지하1층))","","한양여대부속유치원","20200724142938","U","2019-12-06 22:06:00.0","어린이집","203684.127182478","450698.570810848","","","","","","","","","","","","","","","","","","",""
"3200000","3200000-105-2005-00077","20051021","","03","폐업","02","폐업","20200729","","","","02 8859007","10.00","151892","서울특별시 관악구 신림동 1433-55","서울특별시 관악구 신림로65길 27 (신림동)","08759","신지유치원","20200729141703","U","2019-12-06 21:01:00.0","어린이집","193569.896345136","442514.846589183","","","","","","","","","","","","","","","","","","",""
"3110000","3110000-105-2020-00028","20200730","","01","영업/정상","01","영업","","","","","",".00","122090","서울특별시 은평구 수색동 417 DMC롯데캐슬더퍼스트","서울특별시 은평구 수색로 300 103동 1층 (수색동 DMC롯데캐슬더퍼스트)","03487","구립 물빛캐슬어린이집","20200730111330","I","2019-12-08 00:01:00.0","어린이집","190355.24067022","453554.334003483","","","","","","","","","","","","","","","","","","",""
"3200000","3200000-105-2020-00013","20200717","","01","영업/정상","01","영업","","","","","02 884 2328","","151854","서울특별시 관악구 신림동 95-53 영어린이집","서울특별시 관악구 참숯5길 12 영어린이집 (신림동)","08829","영그린유치원","20200730164518","U","2019-12-08 00:01:00.0","어린이집","194656.426343828","441654.982514438","","","","","","","","","","","","","","","","","","",""
"3190000","3190000-105-2020-00004","20200714","","01","영업/정상","01","영업","","","","","","35.64","156879","서울특별시 동작구 사당동 190-171 송림유치원수녀원","서울특별시 동작구 사당로2다길 95 송림유치원수녀원 (사당동)","07029","송림유치원","20200730094005","U","2019-12-08 00:01:00.0","어린이집","196698.873997367","442984.868727502","","","","","","","","","","","","","","","","","","",""
"3090000","3090000-105-2020-00004","20200213","","03","폐업","02","폐업","20200730","","","","02 9043222","30.12","132911","서울특별시 도봉구 창동 374 창동종합사회복지관","서울특별시 도봉구 덕릉로 329 창동종합사회복지관 1층 (창동)","01424","창동어린이집","20200730133143","U","2019-12-08 00:01:00.0","어린이집","203945.022848952","460276.190341607","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-105-2018-00013","20180907","","03","폐업","02","폐업","20200730","","","","02  937 5057",".00","139838","서울특별시 노원구 상계동 1266 쉼터요양원","서울특별시 노원구 동일로248길 30 쉼터요양원 지하1층 (상계동)","01623","쉼터요양원","20200730083456","U","2019-12-08 00:01:00.0","사회복지시설","204946.18863562","464241.922622024","","","","","","","","","","","","","","","","","","",""
"3160000","3160000-105-2011-00018","20111031","","03","폐업","02","폐업","20200730","","","","02  26113370","","152889","서울특별시 구로구 오류동 9-71","서울특별시 구로구 고척로 12 (오류동)","08269","예꼬어린이집","20200730184939","U","2019-12-08 00:01:00.0","어린이집","185835.030418093","443755.119228933","","","","","","","","","","","","","","","","","","",""
"3000000","3000000-105-2011-00004","20110622","","01","영업/정상","01","영업","","","","","02   7643210","200.00","110126","서울특별시 종로구 종로6가 210-1 서울복음교회 3층","서울특별시 종로구 율곡로 264 서울복음교회 3층 (종로6가)","03124","봄샘유치원","20200730150231","U","2019-12-08 00:01:00.0","어린이집","200515.662945763","452336.367424975","","","","","","","","","","","","","","","","","","",""
"3180000","3180000-105-2001-00055","20010103","","01","영업/정상","01","영업","","","","","0237721920","1203.80","150876","서울특별시 영등포구 여의도동 23-2 13층","서울특별시 영등포구 여의대로 70 13층 (여의도동)","07325","신한금융투자(주)","20200730160627","U","2019-12-08 00:01:00.0","산업체","193232.68234647","446951.370411101","","","","","","","","","","","","","","","","","","",""
"3080000","3080000-105-1999-00018","19991112","","01","영업/정상","01","영업","","","","","02 9084551","19.13","142871","서울특별시 강북구 우이동 6-1","서울특별시 강북구 삼양로 648 (우이동)","01001","동아운수 주식회사","20200730154708","U","2019-12-08 00:01:00.0","산업체","201169.158224441","462056.904998381","","","","","","","","","","","","","","","","","","",""
"3080000","3080000-105-1990-00044","19900302","","01","영업/정상","01","영업","","","","","02 9891673","19.27","142886","서울특별시 강북구 수유동 469-112 (주)동아운수","서울특별시 강북구 인수봉로 145 (주)동아운수 (수유동)","01095","동아운수","20200730153651","U","2019-12-08 00:01:00.0","산업체","201113.177937386","458872.282866784","","","","","","","","","","","","","","","","","","",""
"3160000","3160000-105-2020-00017","20200731","","01","영업/정상","01","영업","","","","","02  863 9900",".00","152801","서울특별시 구로구 가리봉동 137-5 영진오피스","서울특별시 구로구 남부순환로 1291 영진오피스 (가리봉동)","08395","남부효요양병원","20200731150029","I","2019-12-08 00:02:00.0","병원","190588.908625988","441873.504088439","","","","","","","","","","","","","","","","","","",""
"3160000","3160000-105-2018-00007","20180523","","03","폐업","02","폐업","20200731","","","","02  863 9900","186.96","152801","서울특별시 구로구 가리봉동 137-5 영진오피스","서울특별시 구로구 남부순환로 1291 영진오피스 b(신관)동 5층 (가리봉동)","08395","남부효요양병원","20200731113709","U","2019-12-08 00:02:00.0","병원","190588.908625988","441873.504088439","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-105-2013-00002","20130118","","03","폐업","02","폐업","20200731","","","","0222765198","150.15","137887","서울특별시 서초구 양재동 11-149 지하1층","서울특별시 서초구 남부순환로 2620 지하1층 (양재동)","06737","주식회사 에스피씨삼립 양재사옥 구내식당","20200731161418","U","2019-12-08 00:02:00.0","산업체","203232.499343574","442475.544561724","","","","","","","","","","","","","","","","","","",""
"3190000","3190000-105-2012-00002","20120326","","03","폐업","02","폐업","20200731","","","","0263313212","242.30","156853","서울특별시 동작구 신대방동 598-1 외 1필지","서울특별시 동작구 신대방16길 26 (신대방동 외 1필지)","07068","(주)에스피씨삼립 신대방사옥구내식당","20200731174458","U","2019-12-08 00:02:00.0","산업체","192030.37786700000","443468.48030400000","","","","","","","","","","","","","","","","","","",""
"3070000","3070000-105-2016-00011","20161025","","03","폐업","02","폐업","20200803","","","","",".00","136060","서울특별시 성북구 돈암동 609","서울특별시 성북구 성북로4길 52-1 (돈암동)","02831","우촌유치원","20200803153105","U","2019-12-08 00:05:00.0","어린이집","200964.808763985","454814.93975735","","","","","","","","","","","","","","","","","","",""
"3030000","3030000-105-2010-00001","20100407","","03","폐업","02","폐업","20200803","","","","0222980559","26.40","133808","서울특별시 성동구 금호동4가 340 서울숲푸르지오상가동 4층","서울특별시 성동구 금호로 15 (금호동4가서울숲푸르지오상가동 4층)","04740","(주)캠프코리아닷컴","20200803105908","U","2019-12-08 00:05:00.0","산업체","201915.083937189","449166.426618685","","","","","","","","","","","","","","","","","","",""
"3160000","3160000-105-2020-00018","20200804","","01","영업/정상","01","영업","","","","","0226758788",".00","152888","서울특별시 구로구 신도림동 643 신도림1차동아아파트","서울특별시 구로구 신도림로 87 (신도림동 신도림1차동아아파트)","08202","예능어린이집","20200804111706","I","2019-12-08 00:06:00.0","어린이집","189581.72513651","445430.97917589","","","","","","","","","","","","","","","","","","",""
"3080000","3080000-105-2020-00004","20200804","","01","영업/정상","01","영업","","","","","02  69118025","109.00","142867","서울특별시 강북구 번동 443-8 파스칼진빌딩","서울특별시 강북구 덕릉로 113 파스칼진빌딩 2층 (번동)","01069","주식회사 씨티씨인슈","20200804141509","I","2019-12-08 00:06:00.0","산업체","202257.319917341","459203.633789762","","","","","","","","","","","","","","","","","","",""
"3190000","3190000-105-2015-00004","20150820","","01","영업/정상","01","영업","","","","","","18.90","156810","서울특별시 동작구 대방동 379-9 구립대방보듬이나눔이","서울특별시 동작구 대방동15길 10 구립대방보듬이나눔이 (대방동)","06945","구립대방보듬이나눔어린이집","20200804155742","U","2019-12-08 00:06:00.0","어린이집","193243.645727908","444529.27682556","","","","","","","","","","","","","","","","","","",""
"3060000","3060000-105-2020-00013","20200731","","01","영업/정상","01","영업","","","","","","","131815","서울특별시 중랑구 면목동 1322-34","서울특별시 중랑구 용마산로94길 94 (면목동)","02191","푸른숲어린이집","20200909103846","U","2019-12-08 23:01:00.0","어린이집","208895.620896661","453925.026312954","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-105-2015-00005","20150306","","01","영업/정상","01","영업","","","","","02 34779811","249.99","137907","서울특별시 서초구 잠원동 60-5","서울특별시 서초구 신반포로33길 22 (잠원동 서초구립 반포종합사회복지관)","06522","서초구립 반포종합사회복지관","20200804143609","U","2019-12-08 00:06:00.0","사회복지시설","200901.952850762","445303.313671337","","","","","","","","","","","","","","","","","","",""
"3190000","3190000-105-2005-00057","20050712","","01","영업/정상","01","영업","","","","","02 8161031","8.37","156868","서울특별시 동작구 상도동 362-46","서울특별시 동작구 장승배기로19라길 51 (상도동)","06937","구립백로어린이집","20200804143020","U","2019-12-08 00:06:00.0","어린이집","194233.172794779","444954.996888935","","","","","","","","","","","","","","","","","","",""
"3190000","3190000-105-2005-00048","20050704","","01","영업/정상","01","영업","","","","","02 8222246","31.90","156030","서울특별시 동작구 상도동 471-20","서울특별시 동작구 상도로62길 87 (상도동)","07033","구립로야어린이집","20200804134255","U","2019-12-08 00:06:00.0","어린이집","195654.229223297","443946.313558278","","","","","","","","","","","","","","","","","","",""
"3190000","3190000-105-2005-00049","20050704","","01","영업/정상","01","영업","","","","","8270082","12.54","156877","서울특별시 동작구 흑석동 6-5","서울특별시 동작구 흑석한강로 28 (흑석동)","06981","구립큰별어린이집","20200804164221","U","2019-12-08 00:06:00.0","어린이집","196748.112009732","445093.070865622","","","","","","","","","","","","","","","","","","",""
"3020000","3020000-105-2017-00005","20171024","","01","영업/정상","01","영업","","","","","02  517 0345","70.00","140884","서울특별시 용산구 한남동 1-170 1층","서울특별시 용산구 독서당로 124-13 1층 (한남동)","04420","바이시클찰리스빅레드하우스","20200805145929","U","2019-12-08 00:07:00.0","어린이집","201059.460247346","448384.132559658","","","","","","","","","","","","","","","","","","",""
"3020000","3020000-105-2014-00001","20140128","","01","영업/정상","01","영업","","","","","02  517 0345","19.80","140884","서울특별시 용산구 한남동 60-61 1층","서울특별시 용산구 독서당로35길 13 1층 (한남동)","04419","바이시클(주)","20200805151357","U","2019-12-08 00:07:00.0","어린이집","200930.259032306","448442.500656333","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-105-2020-00009","20200807","","01","영업/정상","01","영업","","","","","","16.50","138866","서울특별시 송파구 잠실동 314-6","서울특별시 송파구 백제고분로 160 3층 (잠실동)","05576","에이미킨디어학놀이원","20200807164529","I","2019-12-08 00:09:00.0","기타 집단급식소","207387.454947603","444760.556162535","","","","","","","","","","","","","","","","","","",""
"3200000","3200000-105-2020-00014","20200811","","01","영업/정상","01","영업","","","","","","442.00","151817","서울특별시 관악구 봉천동 196-80","서울특별시 관악구 낙성대역14길 6 (봉천동)","08798","구립인헌어린이집","20200811093215","I","2019-12-07 23:03:00.0","어린이집","196769.738904708","441304.755768402","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-105-2020-00011","20200811","","01","영업/정상","01","영업","","","","","02 4742522","86.00","134814","서울특별시 강동구 길동 420","서울특별시 강동구 진황도로 124 한길빌딩 (길동)","05356","서울성심한방병원","20200811134714","I","2019-12-07 23:03:00.0","병원","212268.680869212","448024.787069961","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-105-2020-00006","20200408","","01","영업/정상","01","영업","","","","","02 5739774","57.15","137140","서울특별시 서초구 우면동 731","서울특별시 서초구 태봉로2길 21 (우면동)","06764","서울어진유치원","20200811204903","U","2019-12-07 23:03:00.0","어린이집","202139.811495525","439960.055579802","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-105-2018-00018","20181029","","03","폐업","02","폐업","20200811","","","","02  474 2522","155.90","134814","서울특별시 강동구 길동 420","서울특별시 강동구 진황도로 124 지하1층 (길동)","05356","서울실버한방병원","20200811144210","U","2019-12-07 23:03:00.0","병원","212268.680869212","448024.787069961","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-105-2018-00015","20181005","","01","영업/정상","01","영업","","","","","02  573 0465","119.57","137891","서울특별시 서초구 양재동 101 양재초등학교","서울특별시 서초구 바우뫼로18길 14 양재초등학교 4층 (양재동)","06755","서울양재유치원","20200811203808","U","2019-12-07 23:03:00.0","어린이집","202757.450688155","441297.418298089","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-105-2012-00012","20120824","","01","영업/정상","01","영업","","","","","0220557137","519.00","137889","서울특별시 서초구 양재동 25-3 지하1층","서울특별시 서초구 강남대로 193 지하1층 (양재동)","06749","서울가정?행정법원청사 구내식당","20200811204508","U","2019-12-07 23:03:00.0","공공기관","203142.0298026","442118.611122962","","","","","","","","","","","","","","","","","","",""
"3190000","3190000-105-2011-00006","20110318","","03","폐업","02","폐업","20200811","","","","02  826 1963","16.10","156843","서울특별시 동작구 상도동 244-126","서울특별시 동작구 성대로21나길 6 (상도동)","06959","중앙몬테소리어린이집","20200811183058","U","2019-12-07 23:03:00.0","어린이집","194279.438310003","444269.1791315","","","","","","","","","","","","","","","","","","",""
"3190000","3190000-105-2011-00001","20110103","","03","폐업","02","폐업","20200811","","","","02  537 2208","9.05","156817","서울특별시 동작구 사당동 159-13","서울특별시 동작구 사당로27길 31 (사당동)","07006","오렌지어린이집","20200811180941","U","2019-12-07 23:03:00.0","어린이집","197942.929485857","442564.914150136","","","","","","","","","","","","","","","","","","",""
"3190000","3190000-105-2010-00003","20100419","","03","폐업","02","폐업","20200811","","","","02  521 6593","9.90","156827","서울특별시 동작구 사당동 1046-33","서울특별시 동작구 남부순환로269길 21 (사당동)","07024","슬기어린이집","20200811180043","U","2019-12-07 23:03:00.0","어린이집","198039.35742000000","442014.64073100000","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-105-2006-00002","20060213","","01","영업/정상","01","영업","","","","","0234772164","8.95","137937","서울특별시 서초구 방배동 1344 방배1차 현대아파트 단지내 상가 B동 201호","서울특별시 서초구 서초대로1길 30 B동 201호 (방배동방배1차 현대아파트 단지내 상가)","06567","파란나라 어린이집","20200811210329","U","2019-12-07 23:03:00.0","어린이집","198506.458385404","442915.881978231","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-105-2005-00012","20050623","","01","영업/정상","01","영업","","","","","02 5181630","86.00","137808","서울특별시 서초구 반포동 703-1 지하1층","서울특별시 서초구 신반포로 318 지하1층 (반포동)","06534","구립반포1동어린이집","20200811203551","U","2019-12-07 23:03:00.0","어린이집","201563.645494653","445309.264571096","","","","","","","","","","","","","","","","","","",""
"3190000","3190000-105-2005-00034","20050623","","03","폐업","02","폐업","20200811","","","","8230408","11.60","156839","서울특별시 동작구 상도동 331-149","서울특별시 동작구 상도로15가길 16 (상도동)","06951","상도중앙어린이집","20200811182825","U","2019-12-07 23:03:00.0","어린이집","193952.483622294","444424.828746302","","","","","","","","","","","","","","","","","","",""
"3190000","3190000-105-2005-00004","20050614","","03","폐업","02","폐업","20200811","","","","02 8247711","9.68","156805","서울특별시 동작구 노량진동 292-1","서울특별시 동작구 노량진로6길 82 (노량진동)","06934","보물섬어린이집","20200811182410","U","2019-12-07 23:03:00.0","어린이집","194348.725325465","445270.766180622","","","","","","","","","","","","","","","","","","",""
"3070000","3070000-105-2017-00003","20170209","","01","영업/정상","01","영업","","","","","","30.00","136831","서울특별시 성북구 장위동 135-2 B1층  성북청소년수련관","서울특별시 성북구 한천로 660-9 B1층  성북청소년수련관 (장위동)","02764","시립성북청소년센터","20200807151855","U","2019-12-08 00:09:00.0","수련원","204860.230382545","457245.032567118","","","","","","","","","","","","","","","","","","",""
"3050000","3050000-105-2013-00010","20130906","","03","폐업","02","폐업","20200807","","","","0222122007","9.90","130840","서울특별시 동대문구 장안동 364-12 한길어린이집2층","서울특별시 동대문구 장한로18길 9 2층 (장안동 한길어린이집)","02639","한길어린이집","20200807092501","U","2019-12-08 00:09:00.0","어린이집","206076.485330148","451725.706880198","","","","","","","","","","","","","","","","","","",""
"3010000","3010000-105-2005-00005","20050411","","01","영업/정상","01","영업","","","","","02 7755491","26.50","100813","서울특별시 중구 서소문동 37","서울특별시 중구 덕수궁길 15 (서소문동)","04515","서울시청직장어린이집","20200807173048","U","2019-12-08 00:09:00.0","어린이집","197672.213473779","451336.718396022","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-105-2020-00011","20200810","","01","영업/정상","01","영업","","","","","","150.15","137887","서울특별시 서초구 양재동 11-149 강남피타워 지하1층","서울특별시 서초구 남부순환로 2620 강남피타워 지하1층 (양재동)","06737","주식회사 에스피씨지에프에스","20200810153500","I","2019-12-07 23:02:00.0","산업체","203232.499343574","442475.544561724","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-105-2020-00008","20200511","","01","영업/정상","01","영업","","","","","02  18990090","106.77","135857","서울특별시 강남구 도곡동 543-5 롤스웰빌딩","서울특별시 강남구 도곡로 214 롤스웰빌딩 지상7층 (도곡동)","06272","서울본브릿지병원","20200810163134","U","2019-12-07 23:02:00.0","병원","203682.487186252","443363.703553222","","","","","","","","","","","","","","","","","","",""
"3160000","3160000-105-2019-00004","20190313","","01","영업/정상","01","영업","","","","","02  480 3790","855.50","152140","서울특별시 구로구 항동 160 항동초등학교","서울특별시 구로구 연동로 178 항동초등학교 (항동)","08368","서울항동초등학교","20200810105131","U","2019-12-07 23:02:00.0","학교","184354.803856747","441623.716958891","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-105-2015-00001","20150106","","01","영업/정상","01","영업","","","","","02  401 7245","23.10","138823","서울특별시 송파구 문정동 1 문정래미안아파트단지내","서울특별시 송파구 문정로 83 (문정동 문정래미안아파트단지내)","05794","구립 삼성아트어린이집","20200810135622","U","2019-12-07 23:02:00.0","어린이집","211453.050926808","443165.755655708","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-105-2005-00002","20050216","","01","영업/정상","01","영업","","","","","02 5251232","74.88","137877","서울특별시 서초구 서초동 1607-5 푸르니서초어린이집1층","서울특별시 서초구 효령로67길 4 푸르니서초어린이집 1층 (서초동)","06642","푸르니서초어린이집","20200811210713","U","2019-12-07 23:03:00.0","어린이집","202033.75477249","442807.856415957","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-105-2002-00003","20020318","","01","영업/정상","01","영업","","","","","02 5956585",".00","137907","서울특별시 서초구 잠원동 56-3 잠원한신아파트","서울특별시 서초구 잠원로 150 (잠원동 잠원한신아파트)","06518","하나유치원","20200811211522","U","2019-12-07 23:03:00.0","어린이집","200883.46902532","445971.21278915","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-105-1999-00097","19991104","","03","폐업","02","폐업","20200811","","","","02 9505459","61.59","139816","서울특별시 노원구 상계동 205-4","서울특별시 노원구 동일로214길 32 (상계동)","01757","한국성서대학교","20200811134223","U","2019-12-07 23:03:00.0","기타 집단급식소","205599.458648501","460693.710910095","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-105-2020-00017","20200812","","01","영업/정상","01","영업","","","","","","147.40","157210","서울특별시 강서구 마곡동 799-11 파인스퀘어 3 4층 B동","서울특별시 강서구 마곡중앙4로 22 파인스퀘어 B동 3 4층 (마곡동)","07631","보금한방병원","20200812173306","I","2019-12-07 23:04:00.0","병원","","","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-105-2020-00016","20200812","","01","영업/정상","01","영업","","","","","","","139865","서울특별시 노원구 중계동 511-2 상원유치원","서울특별시 노원구 노원로19길 33 상원유치원 (중계동)","01787","상원유치원","20200812111326","I","2019-12-07 23:04:00.0","기타 집단급식소","206078.194049016","460122.918358505","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-105-2007-00012","20070904","","03","폐업","02","폐업","20200812","","","","02 9490217","20.64","139865","서울특별시 노원구 중계동 511-2 상원유치원","서울특별시 노원구 노원로 311 (중계동 상원유치원)","01787","상원유치원","20200812104325","U","2019-12-07 23:04:00.0","어린이집","206078.194049016","460122.918358505","","","","","","","","","","","","","","","","","","",""
"3180000","3180000-105-2020-00015","20200813","","01","영업/정상","01","영업","","","","","","","150822","서울특별시 영등포구 대림동 974-1 늘푸른아파트","서울특별시 영등포구 시흥대로181길 17 (대림동 늘푸른아파트)","07442","리틀푸른어린이집","20200813132427","I","2019-12-07 23:05:00.0","어린이집","191612.237902987","443203.395852015","","","","","","","","","","","","","","","","","","",""
"3140000","3140000-105-2019-00008","20190507","","03","폐업","02","폐업","20200813","","","","0226062145","162.74","158863","서울특별시 양천구 신정동 1175-28 1층","","","삼성물산(주) 신정2-1재개발현장","20200813140712","U","2019-12-07 23:05:00.0","산업체","186843.527694803","446208.057080629","","","","","","","","","","","","","","","","","","",""
