No,메인 키,기관 코드,유형1,유형2,대표 기관명,전체 기관명,최하위 기관명,대표 전화번호,새 우편번호,지번 주소,도로명 주소,행정 시,행정 구,행정 동,경도,위도,상태
327,BE_LiST31-0207,3050062,지자체,8읍면동_동,서울특별시,서울특별시 동대문구 휘경2동주민센터,휘경2동주민센터,02-2171-6443,02502,,서울특별시 동대문구 한천로 329 (휘경동),서울특별시,동대문구,휘경2동,127.068586617538,37.5901254192206,정좌표
328,BE_LiST31-0208,3190039,지자체,8읍면동_동,서울특별시,서울특별시 동작구 노량진1동주민센터,노량진1동주민센터,02-815-1164,06924,,서울특별시 동작구 장승배기로28길 30,서울특별시,동작구,노량진1동,126.941994583325,37.5123031804916,정좌표
329,BE_LiST31-0209,3190040,지자체,8읍면동_동,서울특별시,서울특별시 동작구 노량진2동주민센터,노량진2동주민센터,02-812-0903,06935,,서울특별시 동작구 장승배기로19길 48,서울특별시,동작구,노량진2동,126.93735689808,37.5085169464852,정좌표
330,BE_LiST31-0210,3190056,지자체,8읍면동_동,서울특별시,서울특별시 동작구 대방동주민센터,대방동주민센터,02-820-2996,06944,,서울특별시 동작구 여의대방로44길 20,서울특별시,동작구,대방동,126.9263264478,37.508160764536,정좌표
331,BE_LiST31-0211,3190051,지자체,8읍면동_동,서울특별시,서울특별시 동작구 사당1동주민센터,사당1동주민센터,02-582-8582,07013,,서울특별시 동작구 동작대로17길 28,서울특별시,동작구,사당1동,126.978772807061,37.4830723545725,정좌표
332,BE_LiST31-0212,3190052,지자체,8읍면동_동,서울특별시,서울특별시 동작구 사당2동주민센터,사당2동주민센터,02-820-2992,06997,,서울특별시 동작구 동작대로29길 52,서울특별시,동작구,사당2동,126.979253236472,37.4887135557442,정좌표
333,BE_LiST31-0213,3190053,지자체,8읍면동_동,서울특별시,서울특별시 동작구 사당3동주민센터,사당3동주민센터,02-820-2993,07005,,서울특별시 동작구 사당로17길 86,서울특별시,동작구,사당3동,126.97203865277,37.4866861074167,정좌표
334,BE_LiST31-0214,3190054,지자체,8읍면동_동,서울특별시,서울특별시 동작구 사당4동주민센터,사당4동주민센터,02-585-0050,07018,,서울특별시 동작구 사당로16아길 6,서울특별시,동작구,사당4동,126.9716327821,37.4809741830443,정좌표
335,BE_LiST31-0215,3190055,지자체,8읍면동_동,서울특별시,서울특별시 동작구 사당5동주민센터,사당5동주민센터,02-820-2995,07030,,서울특별시 동작구 사당로2가길 219,서울특별시,동작구,사당5동,126.966981240249,37.4856663157688,정좌표
336,BE_LiST31-0216,3190041,지자체,8읍면동_동,서울특별시,서울특별시 동작구 상도1동주민센터,상도1동주민센터,02-815-3084,06971,,서울특별시 동작구 상도로53길 9,서울특별시,동작구,상도1동,126.953078227136,37.4980966653935,정좌표
337,BE_LiST31-0217,3190042,지자체,8읍면동_동,서울특별시,서울특별시 동작구 상도2동주민센터,상도2동주민센터,02-814-3755,06921,,서울특별시 동작구 상도로 211,서울특별시,동작구,상도2동,126.942300734146,37.5054678551081,정좌표
338,BE_LiST31-0218,3190043,지자체,8읍면동_동,서울특별시,서울특별시 동작구 상도3동주민센터,상도3동주민센터,02-822-1005,07042,,서울특별시 동작구 성대로2길 11,서울특별시,동작구,상도3동,126.931404492495,37.4991267050782,정좌표
339,BE_LiST31-0219,3190044,지자체,8읍면동_동,서울특별시,서울특별시 동작구 상도4동주민센터,상도4동주민센터,02-823-0859,06961,,서울특별시 동작구 성대로29길 53,서울특별시,동작구,상도4동,126.9377769216,37.5006005459791,정좌표
340,BE_LiST31-0220,3190057,지자체,8읍면동_동,서울특별시,서울특별시 동작구 신대방1동주민센터,신대방1동주민센터,02-820-2997,07067,,서울특별시 동작구 신대방길72,서울특별시,동작구,신대방1동,126.910038302606,37.4889425273684,정좌표
341,BE_LiST31-0221,3190058,지자체,8읍면동_동,서울특별시,서울특별시 동작구 신대방2동주민센터,신대방2동주민센터,02-821-1008,07056,,서울특별시 동작구 여의대방로24길 106,서울특별시,동작구,신대방2동,126.925946735458,37.4991982864074,인근좌표
342,BE_LiST31-0222,3190113,지자체,8읍면동_동,서울특별시,서울특별시 동작구 흑석동주민센터,흑석동주민센터,02-815-1046,06982,,서울특별시 동작구 흑석한강로 11,서울특별시,동작구,흑석동,126.966594304435,37.5057806067048,정좌표
343,BE_LiST31-0223,3130135,지자체,8읍면동_동,서울특별시,서울특별시 마포구 공덕동주민센터,공덕동주민센터,02-3153-6500,04208,,서울특별시 마포구 만리재옛길 84 (공덕동),서울특별시,마포구,공덕동,126.960030372436,37.5501694086355,정좌표
344,BE_LiST31-0224,3130048,지자체,8읍면동_동,서울특별시,서울특별시 마포구 대흥동주민센터,대흥동주민센터,02-3153-6620,04103,,서울특별시 마포구 신촌로 26길 10 (노고산동),서울특별시,마포구,대흥동,126.942371975034,37.5558502796228,정좌표
345,BE_LiST31-0225,3130123,지자체,8읍면동_동,서울특별시,서울특별시 마포구 도화동주민센터,도화동주민센터,02-3153-6560,04168,,서울특별시 마포구 도화길 37 (도화동),서울특별시,마포구,도화동,126.949876010052,37.5415315084797,정좌표
346,BE_LiST31-0311,3070145,지자체,8읍면동_동,서울특별시,서울특별시 성북구 석관동주민센터,석관동주민센터,02-2241-5760,02781,,서울특별시 성북구 화랑로 296 (석관동),서울특별시,성북구,석관동,127.061423396175,37.6129695505782,정좌표
347,BE_LiST31-0312,3070141,지자체,8읍면동_동,서울특별시,서울특별시 성북구 성북동주민센터,성북동주민센터,02-2241-5000,02880,,서울특별시 성북구 성북로 37 (성북동),서울특별시,성북구,성북동,127.003248324454,37.5910527069231,정좌표
348,BE_LiST31-0283,3210043,지자체,8읍면동_동,서울특별시,서울특별시 서초구 서초4동주민센터,서초4동주민센터,02-2155-7518,06609,,서울특별시 서초구 서운로26길 3,서울특별시,서초구,서초4동,127.02221060514,37.5027163539552,정좌표
349,BE_LiST31-0284,3210055,지자체,8읍면동_동,서울특별시,서울특별시 서초구 양재1동주민센터,양재1동주민센터,02-2155-7890,06762,,서울특별시 서초구 바우뫼로41 (우면동),서울특별시,서초구,양재1동,127.026666903633,37.4716677303525,정좌표
350,BE_LiST31-0285,3210056,지자체,8읍면동_동,서울특별시,서울특별시 서초구 양재2동주민센터,양재2동주민센터,02-2155-7944,06779,,서울특별시 서초구 강남대로12길 44,서울특별시,서초구,양재2동,127.041283815223,37.4706459963063,정좌표
351,BE_LiST31-0286,3210044,지자체,8읍면동_동,서울특별시,서울특별시 서초구 잠원동주민센터,잠원동주민센터,02-2155-7552,06523,,서울특별시 서초구 나루터로 38,서울특별시,서초구,잠원동,127.01398171331,37.5149682777788,정좌표
352,BE_LiST31-0287,3030048,지자체,8읍면동_동,서울특별시,서울특별시 성동구 금호1가동주민센터,금호1가동주민센터,02-2286-7341,04721,,서울특별시 성동구 행당로 15 (금호동1가),서울특별시,성동구,금호1가동,127.021653544272,37.5548664468346,정좌표
353,BE_LiST31-0288,3030120,지자체,8읍면동_동,서울특별시,서울특별시 성동구 금호2-3가동주민센터,금호2-3가동주민센터,02-2286-7361,04728,,서울특별시 성동구 무수막18길 1 (금호동2가),서울특별시,성동구,금호2.3가동,127.020909852975,37.5532082821116,정좌표
354,BE_LiST31-0289,3030051,지자체,8읍면동_동,서울특별시,서울특별시 성동구 금호4가동주민센터,금호4가동주민센터,02-2286-7381,04738,,서울특별시 성동구 독서당로46길 26 (금호동4가),서울특별시,성동구,금호4가동,127.022350095475,37.5471750665255,정좌표
355,BE_LiST31-0290,3030043,지자체,8읍면동_동,서울특별시,서울특별시 성동구 마장동주민센터,마장동주민센터,02-2286-7241,04757,,서울특별시 성동구 마장로42길 11 (마장동),서울특별시,성동구,마장동,127.045409008062,37.5663218162677,정좌표
356,BE_LiST31-0291,3030044,지자체,8읍면동_동,서울특별시,서울특별시 성동구 사근동주민센터,사근동주민센터,02-2286-7261,04761,,서울특별시 성동구 사근동길 45-8 (사근동),서울특별시,성동구,사근동,127.045864623019,37.5612174244343,정좌표
357,BE_LiST31-0292,3030054,지자체,8읍면동_동,서울특별시,서울특별시 성동구 성수1가1동주민센터,성수1가1동주민센터,02-2286-7421,04780,,서울특별시 성동구 뚝섬로3길 18 (성수동1가),서울특별시,성동구,성수1가1동,127.049688235671,37.542032110537,정좌표
358,BE_LiST31-0293,3030055,지자체,8읍면동_동,서울특별시,서울특별시 성동구 성수1가2동주민센터,성수1가2동주민센터,02-2286-7441,04768,,서울특별시 성동구 왕십리로5길 3 (성수동1가),서울특별시,성동구,성수1가2동,127.044349141654,37.5464012160443,정좌표
359,BE_LiST31-0294,3030056,지자체,8읍면동_동,서울특별시,서울특별시 성동구 성수2가1동주민센터,성수2가1동주민센터,02-2286-7461,04781,,서울특별시 성동구 뚝섬로 385-19 (성수동2가),서울특별시,성동구,성수2가1동,127.054023669926,37.5395416299685,정좌표
360,BE_LiST31-0295,3030057,지자체,8읍면동_동,서울특별시,서울특별시 성동구 성수2가3동주민센터,성수2가3동주민센터,02-2286-7481,04792,,서울특별시 성동구 광나루로2길 35 (성수동2가),서울특별시,성동구,성수2가3동,127.055246235083,37.5482241060172,정좌표
361,BE_LiST31-0296,3030058,지자체,8읍면동_동,서울특별시,서울특별시 성동구 송정동주민센터,송정동주민센터,02-2286-7501,04800,,서울특별시 성동구 동일로43길 13 (송정동),서울특별시,성동구,송정동,127.069570228311,37.5545359093641,정좌표
362,BE_LiST31-0297,3030119,지자체,8읍면동_동,서울특별시,서울특별시 성동구 옥수동주민센터,옥수동주민센터,02-2286-7401,04732,,서울특별시 성동구 독서당로 205-1 (옥수동),서울특별시,성동구,옥수동,127.013731541356,37.543269756214,인근좌표
363,BE_LiST31-0298,3030041,지자체,8읍면동_동,서울특별시,서울특별시 성동구 왕십리2동주민센터,왕십리2동주민센터,02-2286-7221,04710,,서울특별시 성동구 무학봉길 69 (하왕십리동),서울특별시,성동구,왕십리2동,127.030511970861,37.5610818387516,정좌표
364,BE_LiST31-0299,3030117,지자체,8읍면동_동,서울특별시,서울특별시 성동구 왕십리도선동주민센터,왕십리도선동주민센터,02-2286-7201,04700,,서울특별시 성동구 마장로 141 (상왕십리동),서울특별시,성동구,왕십리도선동,127.025529395737,37.5678750353529,정좌표
365,BE_LiST31-0300,3030059,지자체,8읍면동_동,서울특별시,서울특별시 성동구 용답동주민센터,용답동주민센터,02-2286-7521,04805,,서울특별시 성동구 용답중앙23길 20 (용답동),서울특별시,성동구,용답동,127.055569586528,37.5640699030888,정좌표
366,BE_LiST31-0301,3030047,지자체,8읍면동_동,서울특별시,서울특별시 성동구 응봉동주민센터,응봉동주민센터,02-2286-7321,04741,,서울특별시 성동구 독서당로 424 (응봉동),서울특별시,성동구,응봉동,127.033401375986,37.5531366246165,정좌표
367,BE_LiST31-0302,3030045,지자체,8읍면동_동,서울특별시,서울특별시 성동구 행당1동주민센터,행당1동주민센터,02-2286-7281,04745,,서울특별시 성동구 고산자로10길 18 (행당동),서울특별시,성동구,행당1동,127.036150319878,37.5585082377722,정좌표
368,BE_LiST31-0303,3030046,지자체,8읍면동_동,서울특별시,서울특별시 성동구 행당2동주민센터,행당2동주민센터,02-2286-7301,04713,,서울특별시 성동구 행당로9길 9 (행당동),서울특별시,성동구,행당2동,127.029347487275,37.5582176705837,정좌표
369,BE_LiST31-0304,3070055,지자체,8읍면동_동,서울특별시,서울특별시 성북구 길음1동주민센터,길음1동주민센터,02-2241-5440,02724,,서울특별시 성북구 길음로 92 (길음동),서울특별시,성북구,길음1동,127.019455688681,37.6104862426193,정좌표
370,BE_LiST31-0305,3070146,지자체,8읍면동_동,서울특별시,서울특별시 성북구 길음제2동주민센터,길음제2동주민센터,02-2241-5480,02732,,서울특별시 성북구 삼양로2길 70 (길음동),서울특별시,성북구,길음2동,127.027286744191,37.6068190335199,정좌표
371,BE_LiST31-0306,3070047,지자체,8읍면동_동,서울특별시,서울특별시 성북구 돈암1동주민센터,돈암1동주민센터,02-2241-5120,02801,,서울특별시 성북구 정릉로 394 (돈암동),서울특별시,성북구,돈암1동,127.026377863947,37.6034206626566,정좌표
372,BE_LiST31-0275,3210051,지자체,8읍면동_동,서울특별시,서울특별시 서초구 방배1동주민센터,방배1동주민센터,02-2155-7741,06683,,서울특별시 서초구 효령로29길 43,서울특별시,서초구,방배1동,126.994515499297,37.4833637533701,정좌표
373,BE_LiST31-0276,3210052,지자체,8읍면동_동,서울특별시,서울특별시 서초구 방배2동주민센터,방배2동주민센터,02-2155-7789,06690,,서울특별시 서초구 청두곶길 36,서울특별시,서초구,방배2동,126.985713633392,37.4798409296261,정좌표
374,BE_LiST31-0277,3210053,지자체,8읍면동_동,서울특별시,서울특별시 서초구 방배3동주민센터,방배3동주민센터,02-2155-7817,06704,,서울특별시 서초구 방배로10길 10-20,서울특별시,서초구,방배3동,126.999451982002,37.4800791211882,인근좌표
375,BE_LiST31-0278,3210054,지자체,8읍면동_동,서울특별시,서울특별시 서초구 방배4동주민센터,방배4동주민센터,02-2155-7850,06572,,서울특별시 서초구 방배로173 (방배동),서울특별시,서초구,방배4동,126.992242692527,37.4890078752149,정좌표
376,BE_LiST31-0279,3210050,지자체,8읍면동_동,서울특별시,서울특별시 서초구 방배본동주민센터,방배본동주민센터,02-2155-7728,06557,,서울특별시 서초구 동광로19길 38 (,서울특별시,서초구,방배본동,126.988847378349,37.4941490048501,정좌표
377,BE_LiST31-0280,3210040,지자체,8읍면동_동,서울특별시,서울특별시 서초구 서초1동주민센터,서초1동주민센터,02-2155-7421,06637,,서울특별시 서초구 사임당로 89,서울특별시,서초구,서초1동,127.019468063787,37.4901931957256,정좌표
378,BE_LiST31-0281,3210041,지자체,8읍면동_동,서울특별시,서울특별시 서초구 서초2동주민센터,서초2동주민센터,02-2155-7451,06624,,서울특별시 서초구 서초대로 70길 51,서울특별시,서초구,서초2동,127.024947413687,37.4920688220564,정좌표
379,BE_LiST31-0147,3160059,지자체,8읍면동_동,서울특별시,서울특별시 구로구 수궁동주민센터,수궁동주민센터,02-2620-7650,08256,,서울특별시 구로구 오리로15길 32 (수궁동주민센터)),서울특별시,구로구,수궁동,126.831477256154,37.4938927258364,정좌표
380,BE_LiST31-0148,3160041,지자체,8읍면동_동,서울특별시,서울특별시 구로구 신도림동주민센터,신도림동주민센터,02-2620-7100,08211,,서울특별시 구로구 신도림로 40 (신도림동주민센터),서울특별시,구로구,신도림동,126.880591238786,37.5077743043963,정좌표
381,BE_LiST31-0149,3160057,지자체,8읍면동_동,서울특별시,서울특별시 구로구 오류1동주민센터,오류1동주민센터,02-2620-7450,08267,,서울특별시 구로구 경인로 221 (오류1동주민센터)),서울특별시,구로구,오류1동,126.845157900069,37.4970801886476,정좌표
382,BE_LiST31-0150,3160058,지자체,8읍면동_동,서울특별시,서울특별시 구로구 오류2동주민센터,오류2동주민센터,02-2620-7550,08342,,서울특별시 구로구 오류로 45 (오류2동주민센터),서울특별시,구로구,오류2동,126.839514148644,37.4888160889567,정좌표
383,BE_LiST31-0151,3170042,지자체,8읍면동_동,서울특별시,서울특별시 금천구 가산동주민센터,가산동주민센터,02-839-0941,08516,,서울특별시 금천구 가산로 129 (가산동),서울특별시,금천구,가산동,126.891780732632,37.476890031018,정좌표
384,BE_LiST31-0152,3170043,지자체,8읍면동_동,서울특별시,서울특별시 금천구 독산1동주민센터,독산1동주민센터,02-839-1831,08523,,서울특별시 금천구 시흥대로123길 11 (독산동),서울특별시,금천구,독산1동,126.897043229358,37.4702177531926,정좌표
385,BE_LiST31-0153,3170044,지자체,8읍면동_동,서울특별시,서울특별시 금천구 독산2동주민센터,독산2동주민센터,02-809-4861,08617,,서울특별시 금천구 범안로 1240 (독산동),서울특별시,금천구,독산2동,126.899539816469,37.4663095568988,정좌표
386,BE_LiST31-0154,3170045,지자체,8읍면동_동,서울특별시,서울특별시 금천구 독산3동주민센터,독산3동주민센터,02-857-4171,08541,,서울특별시 금천구 독산로 317 (독산동),서울특별시,금천구,독산3동,126.903174302834,37.4751601094394,정좌표
387,BE_LiST31-0155,3170046,지자체,8읍면동_동,서울특별시,서울특별시 금천구 독산4동주민센터,독산4동주민센터,02-839-5911,08558,,서울특별시 금천구 독산로 232 (독산동),서울특별시,금천구,독산4동,126.902168262304,37.4675532390053,정좌표
388,BE_LiST31-0156,3170049,지자체,8읍면동_동,서울특별시,서울특별시 금천구 시흥1동주민센터,시흥1동주민센터,02-805-7841,08628,,서울특별시 금천구 시흥대로58길 36 (시흥동),서울특별시,금천구,시흥1동,126.903249953494,37.4535504027494,정좌표
389,BE_LiST31-0157,3170050,지자체,8읍면동_동,서울특별시,서울특별시 금천구 시흥2동주민센터,시흥2동주민센터,02-896-6141,08645,,서울특별시 금천구 금하로 764 (시흥동. 금천종합복지타운),서울특별시,금천구,시흥2동,126.914612257957,37.4496322257171,정좌표
390,BE_LiST31-0158,3170051,지자체,8읍면동_동,서울특별시,서울특별시 금천구 시흥3동주민센터,시흥3동주민센터,02-891-8770,08653,,서울특별시 금천구 시흥대로18길 40 (시흥동),서울특별시,금천구,시흥3동,126.905798018585,37.4402523780141,정좌표
391,BE_LiST31-0159,3170052,지자체,8읍면동_동,서울특별시,서울특별시 금천구 시흥4동주민센터,시흥4동주민센터,02-896-6051,08569,,서울특별시 금천구 독산로36길 14 (시흥동),서울특별시,금천구,시흥4동,126.906184838919,37.4589801100811,정좌표
392,BE_LiST31-0160,3170053,지자체,8읍면동_동,서울특별시,서울특별시 금천구 시흥5동주민센터,시흥5동주민센터,02-809-3911,08573,,서울특별시 금천구 금하로21길 20 (시흥동),서울특별시,금천구,시흥5동,126.908306619998,37.4523962169132,정좌표
393,BE_LiST31-0161,3100189,지자체,8읍면동_동,서울특별시,서울특별시 노원구 공릉1동주민센터,공릉1동주민센터,02-2116-2511,01844,,서울특별시 노원구 동일로186길 3-24 (공릉동),서울특별시,노원구,공릉1동,127.073888458617,37.6248667848935,정좌표
394,BE_LiST31-0162,3100045,지자체,8읍면동_동,서울특별시,서울특별시 노원구 공릉2동주민센터,공릉2동주민센터,02-2116-2545,01823,,서울특별시 노원구 노원로1길 68 (공릉동),서울특별시,노원구,공릉2동,127.083378696575,37.6212873762486,정좌표
395,BE_LiST31-0163,3100063,지자체,8읍면동_동,서울특별시,서울특별시 노원구 상계10동주민센터,상계10동주민센터,02-2116-2966,01676,,서울특별시 노원구 노원로 530 (상계동),서울특별시,노원구,상계10동,127.06025711265,37.6612803986112,정좌표
396,BE_LiST31-0164,3100054,지자체,8읍면동_동,서울특별시,서울특별시 노원구 상계1동주민센터,상계1동주민센터,02-2116-2756,01604,,서울특별시 노원구 동일로 1697 (상계동),서울특별시,노원구,상계1동,127.054958022977,37.6799248000102,정좌표
397,BE_LiST31-0165,3100055,지자체,8읍면동_동,서울특별시,서울특별시 노원구 상계2동주민센터,상계2동주민센터,02-2116-2782,01684,,서울특별시 노원구 상계로23길 17 (상계동),서울특별시,노원구,상계2동,127.068521110938,37.6588085392639,정좌표
398,BE_LiST31-0166,3100128,지자체,8읍면동_동,서울특별시,서울특별시 노원구 상계3.4동주민센터,상계3.4동주민센터,02-2116-2812,01633,,서울특별시 노원구 덕릉로 859 (상계동),서울특별시,노원구,상계3.4동,127.083236933502,37.6729120934526,정좌표
399,BE_LiST31-0167,3100058,지자체,8읍면동_동,서울특별시,서울특별시 노원구 상계5동주민센터,상계5동주민센터,02-2116-2841,01667,,서울특별시 노원구 한글비석로 434 (상계동),서울특별시,노원구,상계5동,127.069365752923,37.6629791308882,정좌표
400,BE_LiST31-0168,3100129,지자체,8읍면동_동,서울특별시,서울특별시 노원구 상계6.7동주민센터,상계6.7동주민센터,02-2116-2870,01752,,서울특별시 노원구 노원로 429 (상계동),서울특별시,노원구,상계6.7동,127.066948176902,37.654880791565,정좌표
401,BE_LiST31-0169,3100061,지자체,8읍면동_동,서울특별시,서울특별시 노원구 상계8동주민센터,상계8동주민센터,02-2116-2903,01619,,서울특별시 노원구 동일로227길 97 (상계동),서울특별시,노원구,상계8동,127.051550177846,37.6667310664522,정좌표
402,BE_LiST31-0170,3100062,지자체,8읍면동_동,서울특별시,서울특별시 노원구 상계9동주민센터,상계9동주민센터,02-2116-2935,01678,,서울특별시 노원구 한글비석로 487 (상계동),서울특별시,노원구,상계9동,127.063816671939,37.6645180509685,정좌표
403,BE_LiST31-0171,3100040,지자체,8읍면동_동,서울특별시,서울특별시 노원구 월계1동주민센터,월계1동주민센터,02-2116-2417,01896,,서울특별시 노원구 석계로 59 (월계동),서울특별시,노원구,월계1동,127.062879380852,37.6199851408545,정좌표
404,BE_LiST31-0172,3100041,지자체,8읍면동_동,서울특별시,서울특별시 노원구 월계2동주민센터,월계2동주민센터,02-2116-2450,01868,,서울특별시 노원구 초안산로5길 28 (월계동),서울특별시,노원구,월계2동,127.050779798681,37.6325100601492,정좌표
405,BE_LiST31-0173,3100042,지자체,8읍면동_동,서울특별시,서울특별시 노원구 월계3동주민센터,월계3동주민센터,02-2116-2482,01911,,서울특별시 노원구 마들로 57 (월계동),서울특별시,노원구,월계3동,127.069230517873,37.6210022262125,정좌표
406,BE_LiST31-0174,3100050,지자체,8읍면동_동,서울특별시,서울특별시 노원구 중계1동주민센터,중계1동주민센터,02-2116-2663,01713,,서울특별시 노원구 한글비석로 279 (중계동),서울특별시,노원구,중계1동,127.07747843468,37.6525518879847,정좌표
407,BE_LiST31-0060,3240055,지자체,8읍면동_동,서울특별시,서울특별시 강동구 성내3동주민센터,성내3동주민센터,02-3425-7820,05405,,서울특별시 강동구 강동대로53길 76 (성내동),서울특별시,강동구,성내3동,127.132884081017,37.5260427380182,정좌표
408,BE_LiST31-0061,3240045,지자체,8읍면동_동,서울특별시,서울특별시 강동구 암사1동주민센터,암사1동주민센터,02-3425-7580,05262,,서울특별시 강동구 올림픽로98가길 57 (암사동),서울특별시,강동구,암사1동,127.132636271579,37.5514737248079,정좌표
409,BE_LiST31-0062,3240046,지자체,8읍면동_동,서울특별시,서울특별시 강동구 암사2동주민센터,암사2동주민센터,02-3425-7610,05241,,서울특별시 강동구 상암로3길 28 (암사동),서울특별시,강동구,암사2동,127.127269572999,37.5517047779026,정좌표
410,BE_LiST31-0063,3240047,지자체,8읍면동_동,서울특별시,서울특별시 강동구 암사3동주민센터,암사3동주민센터,02-3425-7640,05236,,서울특별시 강동구 고덕로 137 (암사동),서울특별시,강동구,암사3동,127.140787582796,37.5550027276103,정좌표
411,BE_LiST31-0064,3240049,지자체,8읍면동_동,서울특별시,서울특별시 강동구 천호1동주민센터,천호1동주민센터,02-3425-7670,05312,,서울특별시 강동구 구천면로42길 59 (천호동),서울특별시,강동구,천호1동,127.136799111065,37.545020465625,정좌표
412,BE_LiST31-0065,3240050,지자체,8읍면동_동,서울특별시,서울특별시 강동구 천호2동주민센터,천호2동주민센터,02-3425-7700,05327,,서울특별시 강동구 올림픽로 698 (천호동),서울특별시,강동구,천호2동,127.125431542665,37.5434526504095,정좌표
413,BE_LiST31-0066,3240051,지자체,8읍면동_동,서울특별시,서울특별시 강동구 천호3동주민센터,천호3동주민센터,02-3425-7730,05334,,서울특별시 강동구 진황도로23길 7 (천호동),서울특별시,강동구,천호3동,127.129783972321,37.5400401442316,정좌표
414,BE_LiST31-0067,3080126,지자체,8읍면동_동,서울특별시,서울특별시 강북구 미아동주민센터,미아동주민센터,02-901-2024,01133,,서울특별시 강북구 솔매로49길 14 1층,서울특별시,강북구,미아동,127.026975651039,37.6270922779623,정좌표
415,BE_LiST31-0068,3080049,지자체,8읍면동_동,서울특별시,서울특별시 강북구 번1동주민센터,번1동주민센터,02-901-2064,01064,,서울특별시 강북구 덕릉로41길 74,서울특별시,강북구,번1동,127.02884537667,37.6378876997149,정좌표
416,BE_LiST31-0069,3080050,지자체,8읍면동_동,서울특별시,서울특별시 강북구 번2동주민센터,번2동주민센터,02-901-2072,01145,,서울특별시 강북구 한천로 897,서울특별시,강북구,번2동,127.038780011679,37.6321313485575,정좌표
417,BE_LiST31-0070,3080051,지자체,8읍면동_동,서울특별시,서울특별시 강북구 번3동주민센터,번3동주민센터,02-901-2084,01230,,서울특별시 강북구 한천로105길 21,서울특별시,강북구,번3동,127.046769381309,37.6258281443937,정좌표
418,BE_LiST31-0071,3080129,지자체,8읍면동_동,서울특별시,서울특별시 강북구 삼각산동주민센터,삼각산동주민센터,02-901-2052,01196,,서울특별시 강북구 삼양로19길 102,서울특별시,강북구,삼각산동,127.017486945599,37.6167538865673,정좌표
419,BE_LiST31-0072,3080125,지자체,8읍면동_동,서울특별시,서울특별시 강북구 삼양동주민센터,삼양동주민센터,02-901-2014,01121,,서울특별시 강북구 삼양로 268,서울특별시,강북구,삼양동,127.018366924291,37.6273402923163,정좌표
420,BE_LiST31-0073,3080127,지자체,8읍면동_동,서울특별시,서울특별시 강북구 송중동주민센터,송중동주민센터,02-901-2232,01233,,서울특별시 강북구 오패산로 162,서울특별시,강북구,송중동,127.033780697682,37.6161219284445,정좌표
421,BE_LiST31-0074,3080128,지자체,8읍면동_동,서울특별시,서울특별시 강북구 송천동주민센터,송천동주민센터,02-901-2042,01202,,서울특별시 강북구 솔샘로 284,서울특별시,강북구,송천동,127.023850819663,37.6182973239144,정좌표
422,BE_LiST31-0075,3080052,지자체,8읍면동_동,서울특별시,서울특별시 강북구 수유1동주민센터,수유1동주민센터,02-901-2094,01103,,서울특별시 강북구 삼양로 299,서울특별시,강북구,수유1동,127.017558242184,37.6300500182497,정좌표
423,BE_LiST31-0076,3080053,지자체,8읍면동_동,서울특별시,서울특별시 강북구 수유2동주민센터,수유2동주민센터,02-901-2104,01040,,서울특별시 강북구 한천로 1117,서울특별시,강북구,수유2동,127.019889617957,37.6446442505812,정좌표
424,BE_LiST31-0077,3080054,지자체,8읍면동_동,서울특별시,서울특별시 강북구 수유3동주민센터,수유3동주민센터,02-901-2112,01072,,서울특별시 강북구 노해로 36,서울특별시,강북구,수유3동,127.023150257182,37.6387200079585,정좌표
425,BE_LiST31-0078,3080130,지자체,8읍면동_동,서울특별시,서울특별시 강북구 우이동주민센터,우이동주민센터,02-901-2123,01011,,서울특별시 강북구 삼양로139길 49,서울특별시,강북구,우이동,127.011870323973,37.6479351086589,정좌표
426,BE_LiST31-0079,3080131,지자체,8읍면동_동,서울특별시,서울특별시 강북구 인수동주민센터,인수동주민센터,02-901-2132,01021,,서울특별시 강북구 인수봉로 255,서울특별시,강북구,인수동,127.010600474689,37.6414931361389,정좌표
427,BE_LiST31-0080,3150056,지자체,8읍면동_동,서울특별시,서울특별시 강서구 가양1동주민센터,가양1동주민센터,02-2600-7785,07529,,서울특별시 강서구 허준로 30 (가양동),서울특별시,강서구,가양1동,126.84470493897,37.5694884982257,정좌표
428,BE_LiST31-0081,3150057,지자체,8읍면동_동,서울특별시,서울특별시 강서구 가양2동주민센터,가양2동주민센터,02-2600-7825,07525,,서울특별시 강서구 허준로 93 (가양동),서울특별시,강서구,가양2동,126.851271061152,37.5673975981702,정좌표
429,BE_LiST31-0111,3200159,지자체,8읍면동_동,서울특별시,서울특별시 관악구 신림동주민센터,신림동주민센터,02-879-4501,08707,,서울특별시 관악구 신림동길 14,서울특별시,관악구,신림동,126.92711726781,37.4874007132412,정좌표
430,BE_LiST31-0112,3200160,지자체,8읍면동_동,서울특별시,서울특별시 관악구 신사동주민센터,신사동주민센터,02-879-4531,08762,,서울특별시 관악구 조원로 142,서울특별시,관악구,신사동,126.918094890433,37.4854075250316,정좌표
431,BE_LiST31-0113,3200165,지자체,8읍면동_동,서울특별시,서울특별시 관악구 신원동주민센터,신원동주민센터,02-879-4711,08774,,서울특별시 관악구 신원로3길 13-6,서울특별시,관악구,신원동,126.927281524305,37.4813488955884,인근좌표
